"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Santiago López Medrano por Juntos por el Cambio",0.251,0.247,0.255,0.253,0.208,0.279,0.302,0.241,0.273,0.222,0.131,0.427,0.353
"A Gabriel Katopodis por el Frente de Todos",0.348,0.353,0.344,0.315,0.341,0.382,0.364,0.305,0.351,0.401,0.514,0.207,0.1
"Al candidato de los liberales libertarios",0.123,0.173,0.08,0.149,0.143,0.093,0.086,0.138,0.098,0.152,0.084,0.133,0.229
"Al candidato del Frente de Izquierda",0.068,0.064,0.07,0.084,0.086,0.046,0.035,0.076,0.058,0.076,0.079,0.053,0.104
"No sabe",0.21,0.163,0.251,0.199,0.222,0.2,0.213,0.24,0.22,0.149,0.192,0.18,0.214
