"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.325,0.369,0.468,0.273
"P05","Bastante",0.525,0.41,0.38,0.606
"P05","Poco",0.113,0.208,0.132,0.096
"P05","Nada",0.032,0.013,0.018,0.013
"P05","No sabe",0.005,0,0.002,0.012
"P06","Siempre",0.28,0.229,0.286,0.154
"P06","Casi siempre",0.467,0.476,0.488,0.596
"P06","Casi nunca",0.188,0.247,0.177,0.17
"P06","Nunca, pero esta es una excepción",0.065,0.048,0.049,0.08
"P08","Unión por la Patria",0.115,0.094,0.524,0.131
"P08","Juntos por el Cambio",0.257,0.623,0.322,0.483
"P08","Liberales",0.533,0.132,0.023,0.027
"P08","Izquierda",0.019,0.015,0.034,0.01
"P08","Otro",0.039,0.063,0.051,0.038
"P08","No sabe",0.037,0.073,0.046,0.311
"P15","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.027,0.053,0.457,0.117
"P15","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.013,0.044,0.14,0.035
"P15","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.236,0.575,0.196,0.352
"P15","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.111,0.126,0.091,0.116
"P15","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.584,0.138,0.024,0.058
"P15","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.011,0.01,0.021,0.021
"P15","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.007,0.01,0.012,0.005
"P15","Otros",0.002,0.027,0.026,0.097
"P15","En blanco",0.005,0.001,0.01,0.045
"P15","No sabe",0.004,0.016,0.023,0.154
"P24","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.056,0.076,0.35,0.151
"P24","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.026,0.024,0.172,0.03
"P24","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.434,0.403,0.208,0.356
"P24","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.12,0.238,0.118,0.148
"P24","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.313,0.171,0.035,0.006
"P24","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.003,0.012,0.034,0.026
"P24","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.007,0.007,0.011,0.005
"P24","Otros",0.018,0.03,0.023,0.038
"P24","En blanco",0.018,0.017,0.023,0.021
"P24","No sabe",0.005,0.022,0.026,0.219
"P25","Totalmente seguro",0.681,0.586,0.68,0.401
"P25","Bastante seguro",0.156,0.256,0.166,0.208
"P25","Algo seguro",0.1,0.093,0.087,0.13
"P25","Para nada seguro",0.063,0.065,0.067,0.261
"P26","Tiene Decidido que va a ir a votar",0.898,0.881,0.921,0.887
"P26","Tiene dudas sobre si va a ir a  votar",0.068,0.078,0.061,0.069
"P26","Tiene Decidido que no va a ir a votar",0.034,0.041,0.018,0.044
"P31","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.047,0.051,0.548,0.148
"P31","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.307,0.648,0.269,0.433
"P31","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.579,0.195,0.023,0
"P31","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.016,0.008,0.052,0.021
"P31","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.014,0.028,0.02,0.101
"P31","Otros",0.028,0.05,0.041,0.019
"P31","En blanco",0.006,0.003,0.019,0.062
"P31","No sabe",0.003,0.017,0.028,0.216
"P32","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.031,0.066,0.561,0.164
"P32","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.238,0.588,0.24,0.438
"P32","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.671,0.22,0.022,0.014
"P32","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.011,0.002,0.042,0.013
"P32","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.011,0.024,0.015,0.02
"P32","Otros",0.03,0.05,0.044,0.104
"P32","En blanco",0.008,0.024,0.033,0.057
"P32","No sabe",0,0.026,0.043,0.19
"P33","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.096,0.136,0.57,0.172
"P33","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.719,0.775,0.277,0.402
"P33","En blanco",0.125,0.067,0.11,0.079
"P33","No sabe",0.06,0.022,0.043,0.347
"P34","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.351,0.67,0.333,0.48
"P34","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.596,0.222,0.055,0.006
"P34","En blanco",0.035,0.061,0.48,0.108
"P34","No sabe",0.018,0.047,0.132,0.406
"P35","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.098,0.107,0.578,0.143
"P35","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.523,0.703,0.222,0.354
"P35","En blanco",0.253,0.134,0.127,0.145
"P35","No sabe",0.126,0.056,0.073,0.358
"P36","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.23,0.479,0.288,0.408
"P36","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.725,0.355,0.043,0.012
"P36","En blanco",0.021,0.074,0.502,0.125
"P36","No sabe",0.024,0.092,0.167,0.455
"P37","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.052,0.147,0.611,0.198
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.821,0.662,0.062,0.134
"P37","En blanco",0.082,0.086,0.19,0.237
"P37","No sabe",0.045,0.105,0.137,0.431
"P45","Lo votaría",0.1,0.076,0.547,0.094
"P45","Puede que lo vote",0.103,0.185,0.074,0.159
"P45","Nunca lo votaría",0.779,0.694,0.352,0.43
"P45","No sabe",0.018,0.045,0.027,0.317
"P46","Lo votaría",0.069,0.053,0.369,0.036
"P46","Puede que lo vote",0.017,0.072,0.177,0.166
"P46","Nunca lo votaría",0.901,0.82,0.421,0.518
"P46","No sabe",0.013,0.055,0.033,0.28
"P47","Lo votaría",0.414,0.564,0.257,0.324
"P47","Puede que lo vote",0.274,0.203,0.087,0.124
"P47","Nunca lo votaría",0.284,0.196,0.65,0.168
"P47","No sabe",0.028,0.037,0.006,0.384
"P48","Lo votaría",0.383,0.408,0.19,0.196
"P48","Puede que lo vote",0.238,0.38,0.087,0.28
"P48","Nunca lo votaría",0.353,0.178,0.682,0.101
"P48","No sabe",0.026,0.034,0.041,0.423
