"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.277,0.246,0.202,0.26,0.328,0.067
"P07","De Cambiemos",0.362,0.365,0.438,0.416,0.284,0.428
"P07","De los Liberales libertarios",0.164,0.238,0.19,0.184,0.182,0.214
"P07","De la Izquierda",0.011,0.011,0.013,0.029,0.08,0.039
"P07","Otros",0.094,0.042,0.064,0.047,0.074,0.077
"P07","No sabe",0.092,0.098,0.093,0.064,0.052,0.175
"P08","A Alberto Fernández",0.241,0.151,0.154,0.075,0.098,1
"P08","A Sergio Massa",0.171,0.261,0.124,0.181,0.119,0
"P08","A algún candidato del peronismo",0.462,0.287,0.329,0.137,0.098,0
"P08","A algún candidato del kirchnerismo",0.126,0.301,0.393,0.607,0.685,0
"P09","A Alberto Fernández",0.207,0.083,0.096,0.027,0.08,0.915
"P09","A Sergio Massa",0.146,0.196,0.089,0.112,0.069,0
"P09","A algún candidato del peronismo",0.394,0.266,0.268,0.081,0.078,0
"P09","A Cristina Fernández de Kirchner",0.253,0.455,0.547,0.78,0.773,0.085
"P10","A Horacio Rodriguez Larreta",0.303,0.188,0.206,0.163,0.273,0.501
"P10","A Mauricio Macri",0.329,0.366,0.286,0.304,0.255,0.361
"P10","A Patricia Bullrich",0.334,0.354,0.454,0.384,0.332,0.062
"P10","A Facundo Manes",0.028,0.076,0.038,0.074,0.068,0.076
"P10","A Gerardo Morales",0.006,0.016,0.016,0.075,0.072,0
"P11","A Juntos por el Cambio",0.246,0.342,0.375,0.33,0.327,0.34
"P11","Al Frente de Todos",0.096,0.127,0.122,0.224,0.235,0.097
"P11","A Hacemos por Córdoba",0.474,0.321,0.187,0.115,0.076,0.074
"P11","A los liberales libertarios de Milei",0.075,0.101,0.145,0.147,0.178,0.244
"P11","A Encuentro Vecinal Córdoba",0.009,0.02,0.056,0.042,0.026,0
"P11","Al Frente de Izquierda",0.024,0.008,0.026,0.057,0.098,0.01
"P11","No sabe",0.076,0.081,0.089,0.085,0.06,0.235
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.616,0.719,0.665,0.589,0.672,0.799
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.262,0.204,0.278,0.321,0.3,0.095
"P12","No sabe",0.122,0.077,0.057,0.09,0.028,0.106
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.274,0.378,0.474,0.379,0.315,0.303
"P13","A Martín Llaryora por Hacemos por Córdoba",0.594,0.376,0.177,0.146,0.108,0.228
"P13","Al candidato del Frente de Todos",0.022,0.064,0.094,0.193,0.237,0.037
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.046,0.083,0.115,0.112,0.119,0.244
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.007,0.026,0.044,0.028,0.027,0.008
"P13","Al candidato del Frente de Izquierda",0.004,0.003,0.015,0.045,0.078,0.01
"P13","Votaría en blanco",0.014,0.015,0.024,0.052,0.054,0.026
"P13","No sabe",0.039,0.055,0.057,0.045,0.062,0.144
"P15","A Luis Juez por Juntos por el Cambio",0.245,0.385,0.418,0.398,0.295,0.35
"P15","A Martín Llaryora por Hacemos por Córdoba",0.607,0.416,0.231,0.144,0.148,0.096
"P15","Al candidato del Frente de Todos",0.021,0.046,0.09,0.178,0.235,0.105
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.05,0.072,0.124,0.139,0.128,0.252
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.012,0.037,0.043,0.028,0.022,0
"P15","Al candidato del Frente de Izquierda",0.011,0.003,0.018,0.044,0.084,0.011
"P15","Votaría en blanco",0.006,0.006,0.028,0.029,0.033,0.026
"P15","No sabe",0.048,0.035,0.048,0.04,0.055,0.16
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.276,0.424,0.484,0.419,0.35,0.335
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.562,0.347,0.172,0.127,0.076,0.167
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.025,0.057,0.077,0.188,0.244,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.051,0.085,0.117,0.111,0.126,0.222
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.018,0.024,0.035,0.035,0.022,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.004,0.001,0.022,0.044,0.085,0.011
"P17","Votaría en blanco",0.009,0.008,0.016,0.036,0.041,0.026
"P17","No sabe",0.055,0.054,0.077,0.04,0.056,0.239
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.276,0.372,0.49,0.385,0.328,0.35
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.593,0.357,0.154,0.114,0.092,0.186
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.033,0.058,0.091,0.189,0.235,0.058
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.039,0.113,0.118,0.115,0.121,0.183
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.006,0.024,0.041,0.044,0.024,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.011,0.008,0.021,0.042,0.087,0.01
"P18","Votaría en blanco",0.014,0.011,0.019,0.054,0.045,0.067
"P18","No sabe",0.028,0.057,0.066,0.057,0.068,0.146
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.273,0.396,0.493,0.404,0.334,0.394
