"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","Del Frente de Todos y el peronismo",0.075,0.146,0.445,0.059
"P07","De Cambiemos",0.625,0.431,0.151,0.248
"P07","De los Liberales libertarios",0.202,0.236,0.148,0.23
"P07","De la Izquierda",0.011,0.021,0.041,0.04
"P07","Otros",0.032,0.058,0.1,0.115
"P07","No sabe",0.055,0.108,0.115,0.308
"P08","A Alberto Fernández",0.207,0.324,0.116,0
"P08","A Sergio Massa",0.33,0.158,0.175,0.168
"P08","A algún candidato del peronismo",0.363,0.328,0.248,0.232
"P08","A algún candidato del kirchnerismo",0.1,0.19,0.461,0.6
"P09","A Alberto Fernández",0.14,0.319,0.065,0
"P09","A Sergio Massa",0.117,0.152,0.132,0.168
"P09","A algún candidato del peronismo",0.371,0.289,0.204,0.132
"P09","A Cristina Fernández de Kirchner",0.372,0.24,0.599,0.7
"P10","A Horacio Rodriguez Larreta",0.207,0.235,0.27,0.02
"P10","A Mauricio Macri",0.333,0.317,0.277,0.355
"P10","A Patricia Bullrich",0.382,0.362,0.322,0.541
"P10","A Facundo Manes",0.039,0.064,0.089,0.084
"P10","A Gerardo Morales",0.039,0.022,0.042,0
"P11","A Juntos por el Cambio",0.573,0.36,0.109,0.057
"P11","Al Frente de Todos",0.075,0.078,0.245,0.083
"P11","A Hacemos por Córdoba",0.157,0.257,0.31,0.092
"P11","A los liberales libertarios de Milei",0.088,0.155,0.133,0.294
"P11","A Encuentro Vecinal Córdoba",0.025,0.019,0.041,0.041
"P11","Al Frente de Izquierda",0.009,0.032,0.069,0.077
"P11","No sabe",0.073,0.099,0.093,0.356
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.813,0.501,0.348,0.296
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.167,0.386,0.383,0.549
"P12","No sabe",0.02,0.113,0.269,0.155
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.785,0.367,0.033,0.04
"P13","A Martín Llaryora por Hacemos por Córdoba",0.139,0.3,0.418,0.049
"P13","Al candidato del Frente de Todos",0.017,0.046,0.211,0.032
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.013,0.135,0.133,0.253
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.009,0.031,0.032,0.048
"P13","Al candidato del Frente de Izquierda",0.002,0.011,0.045,0.055
"P13","Votaría en blanco",0.01,0.029,0.047,0.165
"P13","No sabe",0.025,0.081,0.081,0.358
"P15","A Luis Juez por Juntos por el Cambio",0.595,0.391,0.139,0.095
"P15","A Martín Llaryora por Hacemos por Córdoba",0.247,0.327,0.383,0.048
"P15","Al candidato del Frente de Todos",0.017,0.033,0.207,0.016
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.054,0.129,0.11,0.263
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.029,0.032,0.023,0.028
"P15","Al candidato del Frente de Izquierda",0.002,0.019,0.049,0.048
"P15","Votaría en blanco",0.016,0.015,0.026,0.083
"P15","No sabe",0.04,0.054,0.063,0.419
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.715,0.449,0.104,0.066
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.168,0.274,0.357,0.067
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.009,0.025,0.216,0.005
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.044,0.137,0.109,0.252
