"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.07,0.138,0.24,0.497,0.646,0.328
"P07","De Cambiemos",0.648,0.478,0.312,0.152,0.049,0.205
"P07","De los Liberales libertarios",0.195,0.198,0.208,0.163,0.136,0.161
"P07","De la Izquierda",0.008,0.037,0.022,0.063,0.043,0.024
"P07","Otros",0.032,0.072,0.088,0.075,0.046,0.077
"P07","No sabe",0.047,0.077,0.13,0.05,0.08,0.205
"P08","A Alberto Fernández",0.206,0.24,0.165,0.123,0.073,0.316
"P08","A Sergio Massa",0.355,0.244,0.192,0.181,0.164,0.058
"P08","A algún candidato del peronismo",0.276,0.407,0.368,0.179,0.153,0.381
"P08","A algún candidato del kirchnerismo",0.163,0.109,0.275,0.517,0.61,0.245
"P09","A Alberto Fernández",0.125,0.254,0.148,0.148,0.008,0.087
"P09","A Sergio Massa",0.127,0.172,0.186,0.06,0.103,0.094
"P09","A algún candidato del peronismo",0.322,0.384,0.281,0.134,0.148,0.34
"P09","A Cristina Fernández de Kirchner",0.426,0.19,0.385,0.658,0.741,0.479
"P10","A Horacio Rodriguez Larreta",0.207,0.207,0.256,0.39,0.155,0.357
"P10","A Mauricio Macri",0.356,0.271,0.343,0.042,0.228,0.48
"P10","A Patricia Bullrich",0.389,0.429,0.293,0.344,0.218,0.036
"P10","A Facundo Manes",0.021,0.06,0.09,0.126,0.13,0.051
"P10","A Gerardo Morales",0.027,0.033,0.018,0.098,0.269,0.076
"P11","A Juntos por el Cambio",0.603,0.383,0.285,0.075,0.017,0.212
"P11","Al Frente de Todos",0.076,0.088,0.11,0.281,0.431,0.139
"P11","A Hacemos por Córdoba",0.157,0.241,0.309,0.311,0.26,0.173
"P11","A los liberales libertarios de Milei",0.102,0.148,0.126,0.127,0.104,0.159
"P11","A Encuentro Vecinal Córdoba",0.009,0.026,0.04,0.049,0.022,0.049
"P11","Al Frente de Izquierda",0.002,0.042,0.044,0.092,0.06,0.036
"P11","No sabe",0.051,0.072,0.086,0.065,0.106,0.232
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.788,0.609,0.555,0.173,0.21,0.351
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.192,0.332,0.314,0.427,0.214,0.371
"P12","No sabe",0.02,0.059,0.131,0.4,0.576,0.278
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.785,0.482,0.247,0.015,0.016,0.121
"P13","A Martín Llaryora por Hacemos por Córdoba",0.112,0.284,0.379,0.449,0.339,0.368
"P13","Al candidato del Frente de Todos",0.024,0.053,0.069,0.222,0.391,0.088
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.034,0.075,0.132,0.121,0.087,0.135
