"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.533,0.309,0.494,0.176
"P05","Bastante",0.226,0.382,0.315,0.511
"P05","Poco",0.168,0.233,0.138,0.172
"P05","Nada",0.057,0.076,0.049,0.035
"P05","No sabe",0.016,0,0.004,0.106
"P06","Siempre",0.242,0.219,0.238,0.055
"P06","Casi siempre",0.257,0.414,0.454,0.389
"P06","Casi nunca",0.331,0.225,0.204,0.255
"P06","Nunca, pero esta es una excepción",0.17,0.142,0.104,0.301
"P07","Tiene Decidido que va a ir a votar.",0.919,0.867,0.867,0.6
"P07","Tiene dudas sobre si va a ir a  votar",0.073,0.106,0.083,0.384
"P07","Tiene Decidido que no va a ir a votar",0.008,0.027,0.05,0.016
"P09","Unión por la Patria",0.109,0.136,0.473,0.108
"P09","Juntos por el Cambio",0.123,0.56,0.33,0.409
"P09","De los Liberales libertarios",0.677,0.13,0.073,0.017
"P09","De la Izquierda",0.002,0.02,0.026,0.055
"P09","Hacemos por nuestro país",0,0.046,0.001,0.012
"P09","Otro",0.051,0.025,0.064,0.219
"P09","En blanco",0,0.066,0.007,0.005
"P09","No sabe",0.038,0.017,0.026,0.175
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.078,0.118,0.302,0.126
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.034,0.023,0.05,0
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.033,0.175,0.18,0
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.105,0.39,0.171,0.182
"P12","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.078,0.146,0.161,0.171
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.659,0.074,0.066,0.01
"P12","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.002,0.025,0.027,0.081
"P12","Otros",0.01,0.025,0.017,0.13
"P12","No sabe",0.001,0.024,0.026,0.3
"P15","Totalmente seguro.",0.789,0.737,0.724,0.278
"P15","Bastante seguro",0.066,0.134,0.141,0.127
"P15","Algo seguro",0.029,0.065,0.087,0.087
"P15","Para nada seguro",0.116,0.064,0.048,0.508
"P17","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.038,0.012,0.248,0.198
"P17","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0,0.091,0.162,0
"P17","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.173,0.534,0.329,0.249
"P17","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.047,0.204,0.128,0.347
"P17","Javier Milei a presidente, Carolina Piparo a gobernadora  por la Libertad Avanza",0.698,0.062,0.071,0.044
"P17","Alguno de los candidatos a presidente y gobernador de la Izquierda",0,0.011,0.013,0
"P17","Otros",0.044,0,0.034,0.058
"P17","No sabe",0,0.086,0.015,0.104
"P20","Malena Galmarini a intendenta por Unión por la Patria",0.126,0.016,0.14,0
"P20","Julio Zamora a intendente por Unión por la Patria",0.22,0.454,0.507,0.445
"P20","Claudio Cufré a intendente por Juntos por el Cambio",0.183,0.036,0.059,0.011
"P20","Segundo Cernadas a intendente por Juntos por el Cambio",0.286,0.364,0.22,0.34
"P20","Claudio Baumgarten a intendente por la Libertad Avanza",0.175,0.102,0.037,0.006
"P20","Alguno de los candidatos a intendente de la Izquierda",0,0.005,0.008,0
"P20","Otros",0,0.008,0.01,0.032
"P20","No sabe",0.01,0.015,0.019,0.166
"P23","Totalmente seguro",0.812,0.676,0.655,0.464
"P23","Bastante seguro",0.093,0.185,0.214,0.215
"P23","Algo seguro",0.075,0.034,0.066,0.06
"P23","Para nada seguro",0.02,0.105,0.065,0.261
"P24","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.026,0.126,0.407,0.139
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.264,0.561,0.249,0.112
"P24","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.603,0.127,0.058,0.01
"P24","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.017,0.055,0.011
"P24","Otros",0.058,0.084,0.152,0.359
"P24","No sabe",0.049,0.085,0.079,0.369
"P27","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.128,0.143,0.388,0.085
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.217,0.433,0.296,0.115
"P27","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.637,0.155,0.057,0.004
"P27","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.005,0.047,0.055
"P27","Otros",0.001,0.201,0.146,0.43
"P27","No sabe",0.017,0.063,0.066,0.311
"P28","Lo votaría",0.167,0.085,0.339,0.107
"P28","Puede que lo vote",0.047,0.064,0.129,0.026
"P28","Nunca lo votaría",0.775,0.812,0.499,0.32
"P28","No sabe",0.011,0.039,0.033,0.547
"P29","Lo votaría",0.143,0.116,0.175,0
"P29","Puede que lo vote",0.033,0.034,0.164,0
"P29","Nunca lo votaría",0.794,0.822,0.631,0.435
"P29","No sabe",0.03,0.028,0.03,0.565
"P30","Lo votaría",0.146,0.228,0.221,0.111
"P30","Puede que lo vote",0.082,0.048,0.121,0
"P30","Nunca lo votaría",0.771,0.702,0.628,0.36
"P30","No sabe",0.001,0.022,0.03,0.529
"P31","Lo votaría",0.27,0.325,0.219,0.156
"P31","Puede que lo vote",0.311,0.352,0.134,0.116
"P31","Nunca lo votaría",0.385,0.297,0.633,0.359
"P31","No sabe",0.034,0.026,0.014,0.369
"P32","Lo votaría",0.299,0.347,0.207,0.286
"P32","Puede que lo vote",0.137,0.439,0.138,0.02
"P32","Nunca lo votaría",0.532,0.178,0.635,0.117
"P32","No sabe",0.032,0.036,0.02,0.577
"P34","Si",0.423,0.341,0.411,0.021
"P34","No",0.577,0.659,0.589,0.979
"PRESIDENTE","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.064,0.092,0.351,0.107
"PRESIDENTE","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.034,0.132,0.157,0
"PRESIDENTE","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.105,0.477,0.214,0.168
"PRESIDENTE","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.059,0.182,0.158,0.248
