"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P05","Mucho",0.669,0.366,0.342,0.391
"P05","Bastante",0.192,0.459,0.236,0.259
"P05","Poco",0.075,0.11,0.322,0.234
"P05","Nada",0.05,0.046,0.082,0.079
"P05","No sabe",0.014,0.019,0.018,0.037
"P07","Tiene Decidido que va a ir a votar.",0.93,0.85,0.75,0.799
"P07","Tiene dudas sobre si va a ir a  votar",0.055,0.136,0.126,0.118
"P07","Tiene Decidido que no va a ir a votar",0.015,0.014,0.124,0.083
"P09","Unión por la Patria",0.332,0.403,0.28,0.283
"P09","Juntos por el Cambio",0.337,0.315,0.31,0.238
"P09","De los Liberales libertarios",0.19,0.142,0.197,0.263
"P09","De la Izquierda",0.008,0.026,0.051,0.012
"P09","Hacemos por nuestro país",0.038,0.006,0.007,0.017
"P09","Otro",0.056,0.067,0.076,0.09
"P09","En blanco",0.004,0.003,0.032,0.008
"P09","No sabe",0.035,0.038,0.047,0.089
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.23,0.217,0.164,0.275
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.015,0.042,0.049,0.083
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.169,0.156,0.155,0.107
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.202,0.164,0.178,0.111
"P12","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.159,0.154,0.16,0.091
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.142,0.16,0.178,0.211
"P12","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.005,0.021,0.034,0.004
"P12","Otros",0.066,0.047,0.039,0.04
"P12","No sabe",0.012,0.039,0.043,0.078
"P15","Totalmente seguro.",0.78,0.66,0.552,0.724
"P15","Bastante seguro",0.081,0.173,0.182,0.075
"P15","Algo seguro",0.038,0.088,0.118,0.025
"P15","Para nada seguro",0.101,0.079,0.148,0.176
"P17","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.141,0.172,0.175,0.309
"P17","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.16,0.179,0.074,0.122
"P17","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.301,0.255,0.257,0.315
"P17","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.164,0.125,0.113,0.055
"P17","Javier Milei a presidente, Carolina Piparo a gobernadora  por la Libertad Avanza",0.133,0.176,0.2,0.138
"P17","Alguno de los candidatos a presidente y gobernador de la Izquierda",0.014,0.021,0.02,0
"P17","Otros",0.051,0.023,0.122,0.033
"P17","No sabe",0.036,0.049,0.039,0.028
"P20","Malena Galmarini a intendenta por Unión por la Patria",0.122,0.111,0.101,0.208
"P20","Julio Zamora a intendente por Unión por la Patria",0.402,0.489,0.415,0.491
"P20","Claudio Cufré a intendente por Juntos por el Cambio",0.127,0.094,0.063,0.107
"P20","Segundo Cernadas a intendente por Juntos por el Cambio",0.197,0.203,0.324,0.096
"P20","Claudio Baumgarten a intendente por la Libertad Avanza",0.102,0.055,0.018,0.056
"P20","Alguno de los candidatos a intendente de la Izquierda",0,0.012,0.004,0
"P20","Otros",0.005,0.008,0.031,0.009
"P20","No sabe",0.045,0.028,0.044,0.033
"P23","Totalmente seguro",0.782,0.654,0.517,0.727
"P23","Bastante seguro",0.073,0.212,0.258,0.12
"P23","Algo seguro",0.017,0.074,0.111,0.018
"P23","Para nada seguro",0.128,0.06,0.114,0.135
"P24","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.274,0.318,0.204,0.283
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.284,0.275,0.266,0.198
"P24","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.239,0.138,0.163,0.292
"P24","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.007,0.051,0.049,0.046
"P24","Otros",0.157,0.123,0.207,0.117
"P24","No sabe",0.039,0.095,0.111,0.064
"P27","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.334,0.275,0.207,0.434
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.327,0.257,0.282,0.122
"P27","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.153,0.16,0.218,0.253
"P27","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.006,0.045,0.047,0.013
"P27","Otros",0.144,0.181,0.174,0.045
"P27","No sabe",0.036,0.082,0.072,0.133
"P28","Lo votaría",0.319,0.282,0.158,0.337
"P28","Puede que lo vote",0.055,0.119,0.15,0.077
"P28","Nunca lo votaría",0.617,0.531,0.602,0.507
"P28","No sabe",0.009,0.068,0.09,0.079
"P29","Lo votaría",0.169,0.162,0.097,0.212
"P29","Puede que lo vote",0.183,0.106,0.068,0.069
"P29","Nunca lo votaría",0.634,0.663,0.76,0.53
"P29","No sabe",0.014,0.069,0.075,0.189
"P30","Lo votaría",0.215,0.205,0.113,0.276
"P30","Puede que lo vote",0.086,0.115,0.071,0.085
"P30","Nunca lo votaría",0.672,0.634,0.738,0.538
"P30","No sabe",0.027,0.046,0.078,0.101
"P31","Lo votaría",0.285,0.207,0.242,0.187
"P31","Puede que lo vote",0.176,0.214,0.196,0.165
"P31","Nunca lo votaría",0.513,0.565,0.512,0.495
"P31","No sabe",0.026,0.014,0.05,0.153
"P32","Lo votaría",0.29,0.252,0.22,0.201
"P32","Puede que lo vote",0.12,0.151,0.237,0.126
"P32","Nunca lo votaría",0.564,0.543,0.507,0.488
"P32","No sabe",0.026,0.054,0.036,0.185
"P33","Lo votaría",0.234,0.139,0.303,0.273
"P33","Puede que lo vote",0.108,0.114,0.105,0.117
"P33","Nunca lo votaría",0.642,0.684,0.522,0.465
