"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P12_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.067,0.152,0.34,0.32
"P12_imputada","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.047,0.014,0.052,0.018
"P12_imputada","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.035,0.089,0.211,0.103
"P12_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.339,0.391,0.049,0.109
"P12_imputada","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.447,0.126,0.026,0.027
"P12_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.065,0.185,0.265,0.157
"P12_imputada","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.013,0.036,0.039
"P12_imputada","Otros",0,0.03,0.021,0.227
"PRESIDENTE_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.055,0.117,0.406,0.308
"PRESIDENTE_imputada","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.073,0.044,0.168,0.05
"PRESIDENTE_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.377,0.484,0.068,0.139
"PRESIDENTE_imputada","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.419,0.136,0.022,0.113
"PRESIDENTE_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora por la Libertad Avanza",0.063,0.202,0.274,0.161
"PRESIDENTE_imputada","Alguno de los candidatos a presidente y gobernador de la Izquierda",0,0.006,0.039,0
"PRESIDENTE_imputada","Otros",0.013,0.011,0.023,0.229
"INTENDENTE_imputada","Malena Galmarini a intendenta por Unión por la Patria",0.099,0.077,0.362,0.245
"INTENDENTE_imputada","Julio Zamora a intendente por Unión por la Patria",0.147,0.3,0.336,0.313
"INTENDENTE_imputada","Claudio Cufré a intendente por Juntos por el Cambio",0.151,0.078,0.044,0.048
"INTENDENTE_imputada","Segundo Cernadas a intendente por Juntos por el Cambio",0.566,0.344,0.044,0.064
"INTENDENTE_imputada","Claudio Baumgarten a intendente por la Libertad Avanza",0.036,0.186,0.173,0.143
"INTENDENTE_imputada","Alguno de los candidatos a intendente de la Izquierda",0,0,0.035,0
"INTENDENTE_imputada","Otros",0.001,0.015,0.006,0.187
"INTENDENTE_CORTA_1_imputada","Malena Galmarini a intendenta por Unión por la Patria",0.061,0.149,0.246,0.426
"INTENDENTE_CORTA_1_imputada","Julio Zamora a intendente por Unión por la Patria",0.018,0.031,0.087,0.094
"INTENDENTE_CORTA_1_imputada","Claudio Cufré a intendente por Juntos por el Cambio",0.609,0.503,0.127,0.146
"INTENDENTE_CORTA_1_imputada","Segundo Cernadas a intendente por Juntos por el Cambio",0.191,0.155,0.087,0.063
"INTENDENTE_CORTA_1_imputada","Claudio Baumgarten a intendente por la Libertad Avanza",0.121,0.094,0.37,0.046
"INTENDENTE_CORTA_1_imputada","Alguno de los candidatos a intendente de la Izquierda",0,0.028,0.023,0.117
"INTENDENTE_CORTA_1_imputada","Otros",0,0.04,0.06,0.108
"INTENDENTE_CORTA_2_imputada","Malena Galmarini a intendenta por Unión por la Patria",0.02,0.004,0.159,0.11
"INTENDENTE_CORTA_2_imputada","Julio Zamora a intendente por Unión por la Patria",0.364,0.37,0.542,0.668
"INTENDENTE_CORTA_2_imputada","Claudio Cufré a intendente por Juntos por el Cambio",0.099,0.016,0.137,0
"INTENDENTE_CORTA_2_imputada","Segundo Cernadas a intendente por Juntos por el Cambio",0.466,0.513,0.126,0.167
"INTENDENTE_CORTA_2_imputada","Claudio Baumgarten a intendente por la Libertad Avanza",0.047,0.08,0.015,0.037
"INTENDENTE_CORTA_2_imputada","Alguno de los candidatos a intendente de la Izquierda",0,0,0.016,0
"INTENDENTE_CORTA_2_imputada","Otros",0.004,0.017,0.005,0.018
