"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.14,0.216,0.6,0
"P07","Al candidato de Juntos por el Cambio",0.528,0.28,0.091,0.124
"P07","Al candidato de los liberales - libertarios",0.212,0.327,0.167,0.507
"P07","Al candidato de la Izquierda",0.004,0.03,0.066,0.089
"P07","A otro candidato",0.027,0.099,0.044,0
"P07","No sabe",0.089,0.048,0.032,0.28
"P08","A Malena Galmarini",0.497,0.619,0.571,0
"P08","A Julio Zamora",0.503,0.381,0.429,0
"P09","A Segundo Cernadas",0.599,0.642,0.507,1
"P09","A Nicolás Massot",0.401,0.358,0.493,0
"P10","A Malena Galmarini por el Frente de Todos",0.113,0.214,0.328,0.663
"P10","A Julio Zamora por el Frente de Todos",0.111,0.2,0.325,0
"P10","A Segundo Cernadas por Juntos por el Cambio",0.406,0.179,0.086,0.124
"P10","A Nicolás Massot por Juntos por el Cambio",0.172,0.104,0.054,0
"P10","Al candidato de los liberales libertarios",0.143,0.221,0.148,0
"P10","A Paula Akerfeld por el Frente de Izquierda",0.01,0.015,0.037,0
"P10","No sabe",0.045,0.067,0.022,0.213
"P12","A Julio Zamora por el Frente de Todos",0.155,0.242,0.514,0
"P12","A Segundo Cernadas por Juntos por el Cambio",0.518,0.219,0.116,0.28
"P12","Al candidato de los liberales libertarios",0.227,0.265,0.173,0
"P12","A Paula Akerfeld por el Frente de Izquierda",0.007,0.012,0.06,0.596
"P12","No sabe",0.093,0.262,0.137,0.124
"P14","A Malena Galmarini por el Frente de Todos",0.094,0.168,0.488,0.157
"P14","A Segundo Cernadas por Juntos por el Cambio",0.546,0.243,0.124,0.63
"P14","Al candidato de los liberales libertarios",0.257,0.291,0.205,0.089
"P14","A Paula Akerfeld por el Frente de Izquierda",0.017,0,0.068,0
"P14","No sabe",0.086,0.298,0.115,0.124
"P16","A Malena Galmarini por el Frente de Todos",0.119,0.18,0.397,0.752
"P16","A Segundo Cernadas por Juntos por el Cambio",0.449,0.183,0.097,0.124
"P16","A Nicolás Massot por Juntos por el Cambio",0.147,0.117,0.083,0
"P16","A Julio Zamora por un partido vecinal",0.073,0.112,0.166,0
"P16","Al candidato de los liberales libertarios",0.164,0.319,0.167,0
"P16","A Paula Akerfeld por el Frente de Izquierda",0,0,0.051,0
"P16","No sabe",0.048,0.089,0.039,0.124
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.088,0.155,0.402,0.156
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.035,0.082,0.178,0
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.479,0.14,0.09,0.507
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.128,0.253,0.03,0
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.237,0.316,0.175,0
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.001,0,0.024,0
"P18","En blanco",0.006,0.009,0.026,0.089
"P18","No sabe",0.026,0.045,0.075,0.248
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.081,0.102,0.456,0.156
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.442,0.071,0.085,0.507
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.143,0.229,0.053,0
"P19","Julio Zamora a intendente por un partido vecinal",0.136,0.202,0.145,0
"P19","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.162,0.3,0.175,0
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.001,0.041,0.016,0
"P19","En blanco",0.023,0.013,0.014,0.089
"P19","No sabe",0.012,0.042,0.056,0.248
"P20","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.102,0.109,0.447,0.156
"P20","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.429,0.269,0.091,0.124
"P20","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.284,0.335,0.179,0
"P20","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.038,0.075,0.079,0.507
"P20","En blanco",0.071,0.085,0.107,0
"P20","No sabe",0.076,0.127,0.097,0.213
"P21","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.078,0.153,0.426,0.156
"P21","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.419,0.264,0.093,0.124
"P21","Julio Zamora a intendente por un partido vecinal",0.12,0.066,0.176,0
"P21","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.244,0.383,0.185,0.507
"P21","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.028,0.067,0.057,0.089
"P21","En blanco",0.037,0.059,0.036,0
"P21","No sabe",0.074,0.008,0.027,0.124
"P22","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.093,0.16,0.485,0.157
"P22","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.574,0.176,0.121,0.63
"P22","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.235,0.326,0.174,0.089
"P22","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.025,0.09,0.094,0
"P22","En blanco",0.01,0.093,0.039,0
"P22","No sabe",0.063,0.155,0.087,0.124
"P23","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.071,0.165,0.484,0.246
"P23","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.542,0.193,0.114,0.124
"P23","Julio Zamora a intendente por un partido vecinal",0.136,0.088,0.154,0.506
"P23","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.162,0.283,0.138,0
"P23","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.005,0.067,0.051,0
"P23","En blanco",0.032,0.176,0.037,0
"P23","No sabe",0.052,0.028,0.022,0.124
"P24","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.082,0.192,0.465,0.663
"P24","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.097,0.144,0.115,0
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.453,0.116,0.072,0.089
"P24","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.162,0.187,0.087,0
"P24","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.159,0.258,0.179,0
"P24","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.009,0.083,0.033,0
"P24","En blanco",0.021,0.009,0.004,0
"P24","No sabe",0.017,0.011,0.045,0.248
"P25","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.082,0.186,0.477,0.663
"P25","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.402,0.053,0.099,0
"P25","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.18,0.302,0.055,0.089
"P25","Julio Zamora a intendente por un partido vecinal",0.065,0.107,0.115,0
"P25","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.219,0.299,0.174,0
"P25","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.005,0.041,0.04,0
"P25","En blanco",0.022,0.009,0.006,0
"P25","No sabe",0.025,0.003,0.034,0.248
"P26","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.115,0.206,0.509,0.246
"P26","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.404,0.206,0.106,0.124
"P26","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.253,0.294,0.208,0.506
"P26","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.043,0.096,0.038,0
"P26","En blanco",0.09,0.08,0.06,0
"P26","No sabe",0.095,0.118,0.079,0.124
"P27","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.091,0.095,0.475,0.663
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.408,0.238,0.097,0.124
"P27","Julio Zamora a intendente por un partido vecinal",0.146,0.247,0.15,0.089
"P27","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.223,0.301,0.166,0
"P27","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.024,0.044,0.032,0
"P27","En blanco",0.052,0.063,0.046,0
"P27","No sabe",0.056,0.012,0.034,0.124
"P28","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.101,0.176,0.532,0.663
"P28","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.548,0.249,0.11,0.124
"P28","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.235,0.335,0.178,0
"P28","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.033,0.042,0.05,0
"P28","En blanco",0.023,0.102,0.04,0
"P28","No sabe",0.06,0.096,0.09,0.213
"P29","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.099,0.161,0.484,0.663
"P29","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.552,0.113,0.118,0.124
"P29","Julio Zamora a intendente por un partido vecinal",0.117,0.239,0.176,0
"P29","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.191,0.266,0.129,0
"P29","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.017,0.06,0.042,0
"P29","En blanco",0.017,0.092,0.029,0
"P29","No sabe",0.007,0.069,0.022,0.213
"P30","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.084,0.105,0.485,0.246
"P30","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.311,0.082,0.096,0
"P30","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.286,0.307,0.053,0.124
"P30","Julio Zamora a intendente por un partido vecinal",0.1,0.093,0.154,0
"P30","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.193,0.33,0.16,0
"P30","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.001,0.041,0.013,0
"P30","En blanco",0.001,0.042,0.013,0.506
"P30","No sabe",0.024,0,0.026,0.124
"P31","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.121,0.155,0.503,0.246
"P31","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.485,0.194,0.1,0.124
"P31","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.265,0.429,0.187,0
"P31","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.025,0.003,0.045,0
"P31","En blanco",0.046,0.128,0.09,0
"P31","No sabe",0.058,0.091,0.075,0.63
"P32","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.108,0.139,0.475,0
"P32","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.483,0.226,0.085,0.213
"P32","Julio Zamora a intendente por un partido vecinal",0.142,0.152,0.201,0.156
"P32","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.186,0.329,0.125,0
"P32","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.017,0.049,0.056,0
"P32","En blanco",0.032,0.105,0.016,0.507
"P32","No sabe",0.032,0,0.042,0.124
"P33","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.108,0.151,0.515,0.507
"P33","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.485,0.225,0.11,0.124
"P33","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.228,0.387,0.177,0
"P33","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.064,0.03,0.052,0.089
"P33","En blanco",0.031,0.061,0.067,0
"P33","No sabe",0.084,0.146,0.079,0.28
"P34","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.108,0.136,0.476,0.507
"P34","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.49,0.182,0.102,0.124
"P34","Julio Zamora a intendente por un partido vecinal",0.102,0.228,0.175,0.156
"P34","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.203,0.223,0.137,0
"P34","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.018,0.051,0.06,0
"P34","En blanco",0.043,0.102,0.016,0
"P34","No sabe",0.036,0.078,0.034,0.213
"P35","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.08,0.105,0.459,0.157
"P35","Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.104,0.146,0.163,0
"P35","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.338,0.079,0.056,0
"P35","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.227,0.219,0.086,0.63
"P35","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.215,0.354,0.14,0
"P35","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.008,0.007,0.032,0.089
"P35","En blanco",0.001,0.087,0.027,0
"P35","No sabe",0.027,0.003,0.037,0.124
"P36","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.079,0.158,0.484,0.157
"P36","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.271,0.104,0.085,0
"P36","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.316,0.186,0.057,0.63
"P36","Julio Zamora a intendente por un partido vecinal",0.086,0.131,0.142,0
"P36","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.206,0.362,0.167,0.089
"P36","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.003,0,0.025,0
"P36","En blanco",0.001,0.059,0.013,0
"P36","No sabe",0.038,0,0.027,0.124
"P37","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.113,0.173,0.477,0.663
"P37","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.465,0.17,0.096,0.124
"P37","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.293,0.339,0.202,0
"P37","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.018,0.078,0.049,0
"P37","En blanco",0.043,0.161,0.091,0.089
"P37","No sabe",0.068,0.079,0.085,0.124
"P38","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.109,0.136,0.473,0.752
"P38","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.489,0.21,0.109,0
"P38","Julio Zamora a intendente por un partido vecinal",0.129,0.165,0.144,0.124
"P38","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.187,0.359,0.133,0
"P38","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.017,0.061,0.075,0
"P38","En blanco",0.023,0.069,0.027,0
"P38","No sabe",0.046,0,0.039,0.124
"P39","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.107,0.178,0.487,0.663
"P39","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.536,0.181,0.132,0
"P39","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.215,0.355,0.161,0.089
"P39","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.048,0.079,0.054,0
"P39","En blanco",0.025,0.073,0.081,0
"P39","No sabe",0.069,0.134,0.085,0.248
"P40","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.258,0.115,0.324,0.246
"P40","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.368,0.146,0.297,0.506
"P40","Julio Zamora a intendente por un partido vecinal",0.131,0.154,0.162,0.124
"P40","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.17,0.303,0.097,0
"P40","A los candidatos a gobernador y a intendente del Frente de Izquierda",0,0.089,0.053,0
"P40","En blanco",0.035,0.094,0.036,0
"P40","No sabe",0.038,0.099,0.031,0.124
"P41","Positiva",0.233,0.105,0.418,0.663
"P41","Neutra",0.131,0.458,0.156,0
"P41","Negativa",0.632,0.427,0.399,0.213
"P41","No sabe",0.004,0.01,0.027,0.124
"P42","Positiva",0.25,0.211,0.446,0.752
"P42","Neutra",0.228,0.336,0.185,0.124
"P42","Negativa",0.502,0.448,0.34,0
"P42","No sabe",0.02,0.005,0.029,0.124
"P43","Positiva",0.526,0.301,0.175,0.876
"P43","Neutra",0.274,0.512,0.184,0
"P43","Negativa",0.153,0.153,0.582,0
"P43","No sabe",0.047,0.034,0.059,0.124
"P44","Positiva",0.486,0.175,0.134,0.63
"P44","Neutra",0.329,0.537,0.241,0.157
"P44","Negativa",0.097,0.177,0.531,0.089
"P44","No sabe",0.088,0.111,0.094,0.124
"P45","Positiva",0.281,0.277,0.48,0.911
"P45","Neutra",0.267,0.331,0.208,0.089
"P45","Negativa",0.425,0.378,0.272,0
"P45","No sabe",0.027,0.014,0.04,0
"P46","Que continúe el intendente Julio Zamora",0.129,0.081,0.181,0.156
"P46","Que continúe Julio Zamora pero con mejoras",0.119,0.181,0.302,0.72
"P46","Que cambie Julio Zamora pero que se mantengan los avances",0.18,0.218,0.163,0.124
"P46","Que cambie el intendente Julio Zamora",0.572,0.52,0.354,0
"P47","Es kirchnerista",0.263,0.096,0.133,0.156
"P47","Forma parte del Frente de Todos",0.238,0.287,0.342,0.596
"P47","Es un hombre de Massa",0.098,0.255,0.154,0
"P47","Es un peronista independiente de centro",0.124,0.152,0.138,0
"P47","Es un oportunista y está donde le conviene",0.19,0.071,0.175,0.124
"P47","No sabe",0.087,0.139,0.058,0.124
"P48","El tránsito",0.314,0.162,0.251,0.246
"P48","El arreglo de las calles",0.065,0.162,0.106,0.506
"P48","Los parques y espacios públicos",0.049,0.107,0.109,0.124
"P48","El sistema de salud",0.041,0.023,0.071,0
"P48","La limpieza de las calles",0.115,0.023,0.133,0
"P48","El deporte y la cultura",0.069,0.216,0.111,0.124
"P48","La obra pública",0.033,0.054,0.023,0
"P48","La luminaria",0.065,0.021,0.062,0
"P48","No sabe",0.249,0.232,0.134,0
"P49","El tránsito",0.231,0.312,0.197,0
"P49","El arreglo de las calles",0.108,0.149,0.079,0.507
"P49","Los parques y espacios públicos",0.137,0.119,0.185,0.089
"P49","El sistema de salud",0.078,0.089,0.109,0
"P49","La limpieza de las calles",0.2,0.095,0.182,0.28
"P49","El deporte y la cultura",0.031,0.069,0.053,0
"P49","La obra pública",0.045,0.007,0.027,0
"P49","La luminaria",0.009,0.003,0.033,0
"P49","No sabe",0.161,0.157,0.135,0.124
"P50","Agua corriente y cloacas",0.476,0.46,0.336,0.28
"P50","Energía eléctrica",0.125,0.168,0.15,0.507
"P50","Red de gas natural",0.113,0.11,0.089,0.089
"P50","Recolección de residuos",0.128,0.075,0.165,0
"P50","Ninguno",0.158,0.187,0.26,0.124
"P51","Los robos",0.327,0.41,0.288,0.157
"P51","El narcotráfico",0.307,0.334,0.227,0.63
"P51","La ausencia de patrulleros y personal policial",0.121,0.085,0.156,0.089
"P51","Otro",0.129,0.078,0.198,0
"P51","Ninguno",0.116,0.093,0.131,0.124
"P52","Positiva",0.173,0.026,0.354,0.506
"P52","Neutra",0.059,0.3,0.153,0.246
"P52","Negativa",0.768,0.671,0.468,0.248
"P52","No sabe",0,0.003,0.025,0
"P53","Positiva",0.661,0.19,0.165,0.089
"P53","Neutra",0.132,0.355,0.046,0.404
"P53","Negativa",0.202,0.455,0.77,0.507
"P53","No sabe",0.005,0,0.019,0
"P54","Positiva",0.182,0.21,0.546,0.089
"P54","Neutra",0.044,0.105,0.058,0.157
"P54","Negativa",0.773,0.685,0.391,0.754
"P54","No sabe",0.001,0,0.005,0
"P55","Positiva",0.46,0.194,0.155,0.213
"P55","Neutra",0.221,0.275,0.147,0.124
"P55","Negativa",0.315,0.531,0.689,0.663
"P55","No sabe",0.004,0,0.009,0
"P56","Positiva",0.163,0.067,0.346,0.157
"P56","Neutra",0.067,0.28,0.191,0.089
"P56","Negativa",0.757,0.65,0.463,0.754
"P56","No sabe",0.013,0.003,0,0
"P57","Positiva",0.14,0.078,0.508,0
"P57","Neutra",0.126,0.367,0.086,0.157
"P57","Negativa",0.68,0.486,0.376,0.213
"P57","No sabe",0.054,0.069,0.03,0.63
"P59","Positiva",0.537,0.339,0.187,0
"P59","Neutra",0.235,0.419,0.055,0.124
"P59","Negativa",0.193,0.242,0.746,0.089
"P59","No sabe",0.035,0,0.012,0.787
"P60","Positiva",0.183,0.22,0.581,0
"P60","Neutra",0.07,0.168,0.063,0
"P60","Negativa",0.746,0.6,0.346,0.337
