"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.687,0.528,0.174,0
"P07","Al candidato de Juntos por el Cambio",0.141,0.204,0.4,0.182
"P07","Al candidato de los liberales - libertarios",0.061,0.086,0.293,0.058
"P07","Al candidato de la Izquierda",0.035,0.022,0.038,0
"P07","A otro candidato",0.023,0.073,0.041,0.212
"P07","No sabe",0.053,0.087,0.054,0.548
"P08","A Malena Galmarini",0.782,0.415,0.339,0
"P08","A Julio Zamora",0.218,0.585,0.661,0
"P09","A Segundo Cernadas",0.531,0.744,0.584,0.509
"P09","A Nicolás Massot",0.469,0.256,0.416,0.491
"P10","A Malena Galmarini por el Frente de Todos",0.517,0.277,0.099,0
"P10","A Julio Zamora por el Frente de Todos",0.244,0.374,0.163,0
"P10","A Segundo Cernadas por Juntos por el Cambio",0.153,0.116,0.301,0.086
"P10","A Nicolás Massot por Juntos por el Cambio",0.045,0.075,0.151,0.096
"P10","Al candidato de los liberales libertarios",0.013,0.105,0.216,0.212
"P10","A Paula Akerfeld por el Frente de Izquierda",0.01,0.018,0.022,0.606
"P10","No sabe",0.018,0.035,0.048,0
"P12","A Julio Zamora por el Frente de Todos",0.563,0.472,0.189,0.096
"P12","A Segundo Cernadas por Juntos por el Cambio",0.184,0.141,0.402,0
"P12","Al candidato de los liberales libertarios",0.099,0.151,0.257,0.356
"P12","A Paula Akerfeld por el Frente de Izquierda",0.037,0.046,0.032,0
"P12","No sabe",0.117,0.19,0.12,0.548
"P14","A Malena Galmarini por el Frente de Todos",0.621,0.402,0.111,0.143
"P14","A Segundo Cernadas por Juntos por el Cambio",0.184,0.157,0.432,0
"P14","Al candidato de los liberales libertarios",0.059,0.157,0.322,0.213
"P14","A Paula Akerfeld por el Frente de Izquierda",0.048,0.029,0.035,0
"P14","No sabe",0.088,0.255,0.1,0.644
"P16","A Malena Galmarini por el Frente de Todos",0.532,0.346,0.123,0
"P16","A Segundo Cernadas por Juntos por el Cambio",0.177,0.085,0.345,0.086
"P16","A Nicolás Massot por Juntos por el Cambio",0.064,0.061,0.143,0.366
"P16","A Julio Zamora por un partido vecinal",0.134,0.209,0.089,0
"P16","Al candidato de los liberales libertarios",0.061,0.199,0.225,0
"P16","A Paula Akerfeld por el Frente de Izquierda",0.002,0.013,0.032,0
"P16","No sabe",0.03,0.087,0.043,0.548
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.681,0.269,0.06,0
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.089,0.261,0.07,0
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.083,0.101,0.377,0.702
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.039,0.109,0.12,0.086
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.076,0.131,0.29,0.212
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.003,0.015,0.013,0
"P18","En blanco",0,0.018,0.021,0
"P18","No sabe",0.029,0.096,0.049,0
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.688,0.329,0.066,0
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.099,0.142,0.324,0.058
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.036,0.068,0.151,0.182
"P19","Julio Zamora a intendente por un partido vecinal",0.099,0.185,0.154,0.212
"P19","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.051,0.179,0.234,0
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.003,0.042,0.009,0
"P19","En blanco",0.015,0.017,0.02,0
"P19","No sabe",0.009,0.038,0.042,0.548
"P20","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.709,0.327,0.069,0
"P20","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.12,0.174,0.336,0.086
"P20","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.06,0.121,0.337,0.27
"P20","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.043,0.167,0.048,0
"P20","En blanco",0.043,0.084,0.106,0
