"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.219,0.177,0.491,0.291
"P07","Al candidato de Juntos por el Cambio",0.488,0.368,0.149,0.197
"P07","Al candidato de los liberales - libertarios",0.212,0.201,0.205,0
"P07","Al candidato de la Izquierda",0.015,0.035,0.061,0
"P07","A otro candidato",0.031,0.02,0.047,0.512
"P07","No sabe",0.035,0.199,0.047,0
"P08","A Malena Galmarini",0.522,0.697,0.549,1
"P08","A Julio Zamora",0.478,0.303,0.451,0
"P09","A Segundo Cernadas",0.548,0.465,0.787,1
"P09","A Nicolás Massot",0.452,0.535,0.213,0
"P10","A Malena Galmarini por el Frente de Todos",0.145,0.215,0.281,0.291
"P10","A Julio Zamora por el Frente de Todos",0.137,0.088,0.31,0
"P10","A Segundo Cernadas por Juntos por el Cambio",0.316,0.315,0.152,0.306
"P10","A Nicolás Massot por Juntos por el Cambio",0.189,0.171,0.042,0
"P10","Al candidato de los liberales libertarios",0.164,0.147,0.135,0.403
"P10","A Paula Akerfeld por el Frente de Izquierda",0.012,0.014,0.042,0
"P10","No sabe",0.037,0.05,0.038,0
"P12","A Julio Zamora por el Frente de Todos",0.208,0.173,0.459,0
"P12","A Segundo Cernadas por Juntos por el Cambio",0.486,0.416,0.133,0.488
"P12","Al candidato de los liberales libertarios",0.186,0.309,0.187,0.512
"P12","A Paula Akerfeld por el Frente de Izquierda",0.007,0.023,0.061,0
"P12","No sabe",0.113,0.079,0.16,0
"P14","A Malena Galmarini por el Frente de Todos",0.151,0.176,0.407,0.291
"P14","A Segundo Cernadas por Juntos por el Cambio",0.494,0.43,0.175,0.197
"P14","Al candidato de los liberales libertarios",0.258,0.227,0.212,0.512
"P14","A Paula Akerfeld por el Frente de Izquierda",0.012,0,0.065,0
"P14","No sabe",0.085,0.167,0.141,0
"P16","A Malena Galmarini por el Frente de Todos",0.135,0.124,0.38,0.291
"P16","A Segundo Cernadas por Juntos por el Cambio",0.396,0.407,0.123,0.197
"P16","A Nicolás Massot por Juntos por el Cambio",0.178,0.172,0.049,0
"P16","A Julio Zamora por un partido vecinal",0.074,0.068,0.17,0
"P16","Al candidato de los liberales libertarios",0.166,0.152,0.193,0.402
"P16","A Paula Akerfeld por el Frente de Izquierda",0,0.007,0.043,0.11
"P16","No sabe",0.051,0.07,0.042,0
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.157,0.1,0.333,0.401
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.039,0.061,0.161,0
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.47,0.303,0.099,0.148
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.107,0.183,0.072,0.049
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.187,0.25,0.223,0.402
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.003,0.007,0.028,0
"P18","En blanco",0.005,0.012,0.025,0
"P18","No sabe",0.032,0.084,0.059,0
