"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.145,0.29,0.57,0.392
"P07","Al candidato de Juntos por el Cambio",0.602,0.281,0.067,0.15
"P07","Al candidato de los liberales - libertarios",0.148,0.312,0.194,0.163
"P07","Al candidato de la Izquierda",0.012,0.007,0.074,0.047
"P07","A otro candidato",0.036,0.043,0.043,0.093
"P07","No sabe",0.057,0.067,0.052,0.155
"P08","A Malena Galmarini",0.578,0.561,0.58,0.33
"P08","A Julio Zamora",0.422,0.439,0.42,0.67
"P09","A Segundo Cernadas",0.587,0.568,0.706,0.65
"P09","A Nicolás Massot",0.413,0.432,0.294,0.35
"P10","A Malena Galmarini por el Frente de Todos",0.09,0.223,0.32,0.361
"P10","A Julio Zamora por el Frente de Todos",0.147,0.12,0.328,0.32
"P10","A Segundo Cernadas por Juntos por el Cambio",0.406,0.289,0.082,0.019
"P10","A Nicolás Massot por Juntos por el Cambio",0.188,0.134,0.031,0.052
"P10","Al candidato de los liberales libertarios",0.115,0.196,0.154,0.159
"P10","A Paula Akerfeld por el Frente de Izquierda",0.014,0.01,0.039,0.03
"P10","No sabe",0.04,0.028,0.046,0.059
"P12","A Julio Zamora por el Frente de Todos",0.144,0.258,0.528,0.295
"P12","A Segundo Cernadas por Juntos por el Cambio",0.551,0.318,0.112,0.111
"P12","Al candidato de los liberales libertarios",0.208,0.273,0.156,0.21
"P12","A Paula Akerfeld por el Frente de Izquierda",0.003,0.035,0.07,0.008
"P12","No sabe",0.094,0.116,0.134,0.376
"P14","A Malena Galmarini por el Frente de Todos",0.113,0.16,0.483,0.324
"P14","A Segundo Cernadas por Juntos por el Cambio",0.582,0.376,0.107,0.071
"P14","Al candidato de los liberales libertarios",0.22,0.278,0.213,0.305
"P14","A Paula Akerfeld por el Frente de Izquierda",0.015,0.027,0.07,0
"P14","No sabe",0.07,0.159,0.127,0.3
"P16","A Malena Galmarini por el Frente de Todos",0.114,0.24,0.373,0.368
"P16","A Segundo Cernadas por Juntos por el Cambio",0.444,0.307,0.085,0.093
"P16","A Nicolás Massot por Juntos por el Cambio",0.218,0.108,0.04,0.049
"P16","A Julio Zamora por un partido vecinal",0.071,0.084,0.179,0.147
"P16","Al candidato de los liberales libertarios",0.129,0.21,0.203,0.247
"P16","A Paula Akerfeld por el Frente de Izquierda",0,0.009,0.055,0
"P16","No sabe",0.024,0.042,0.065,0.096
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.077,0.158,0.412,0.381
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.04,0.06,0.179,0.06
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.451,0.336,0.1,0.031
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.194,0.111,0.022,0.019
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.203,0.277,0.176,0.26
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.002,0.008,0.022,0.007
"P18","En blanco",0.008,0.019,0.023,0
"P18","No sabe",0.025,0.031,0.066,0.242
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.086,0.155,0.441,0.34
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.361,0.333,0.105,0.06
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.226,0.091,0.042,0.05
"P19","Julio Zamora a intendente por un partido vecinal",0.137,0.143,0.158,0.155
"P19","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.159,0.211,0.165,0.228
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.002,0.007,0.027,0
"P19","En blanco",0.015,0.019,0.024,0
"P19","No sabe",0.014,0.041,0.038,0.167
