"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.206,0.328,0.446,0.465
"P07","Al candidato de Juntos por el Cambio",0.495,0.291,0.175,0.242
"P07","Al candidato de los liberales - libertarios",0.22,0.203,0.24,0.082
"P07","Al candidato de la Izquierda",0.033,0.033,0.045,0.01
"P07","A otro candidato",0.022,0.061,0.047,0.041
"P07","No sabe",0.024,0.084,0.047,0.16
"P08","A Malena Galmarini",0.594,0.546,0.587,0.468
"P08","A Julio Zamora",0.406,0.454,0.413,0.532
"P09","A Segundo Cernadas",0.523,0.618,0.657,0.736
"P09","A Nicolás Massot",0.477,0.382,0.343,0.264
"P10","A Malena Galmarini por el Frente de Todos",0.127,0.195,0.311,0.278
"P10","A Julio Zamora por el Frente de Todos",0.176,0.199,0.24,0.263
"P10","A Segundo Cernadas por Juntos por el Cambio",0.295,0.294,0.142,0.26
"P10","A Nicolás Massot por Juntos por el Cambio",0.234,0.104,0.038,0.022
"P10","Al candidato de los liberales libertarios",0.132,0.142,0.188,0.115
"P10","A Paula Akerfeld por el Frente de Izquierda",0.017,0.034,0.021,0.014
"P10","No sabe",0.019,0.032,0.06,0.048
"P12","A Julio Zamora por el Frente de Todos",0.207,0.307,0.427,0.311
"P12","A Segundo Cernadas por Juntos por el Cambio",0.446,0.347,0.149,0.355
"P12","Al candidato de los liberales libertarios",0.232,0.173,0.245,0.094
"P12","A Paula Akerfeld por el Frente de Izquierda",0.025,0.047,0.046,0.003
"P12","No sabe",0.09,0.126,0.133,0.237
"P14","A Malena Galmarini por el Frente de Todos",0.134,0.247,0.401,0.295
"P14","A Segundo Cernadas por Juntos por el Cambio",0.488,0.345,0.181,0.346
"P14","Al candidato de los liberales libertarios",0.278,0.18,0.278,0.132
"P14","A Paula Akerfeld por el Frente de Izquierda",0.039,0.028,0.052,0.005
"P14","No sabe",0.061,0.2,0.088,0.222
"P16","A Malena Galmarini por el Frente de Todos",0.129,0.252,0.32,0.365
"P16","A Segundo Cernadas por Juntos por el Cambio",0.355,0.297,0.164,0.249
"P16","A Nicolás Massot por Juntos por el Cambio",0.246,0.067,0.07,0.041
"P16","A Julio Zamora por un partido vecinal",0.088,0.12,0.128,0.153
"P16","Al candidato de los liberales libertarios",0.138,0.183,0.24,0.115
"P16","A Paula Akerfeld por el Frente de Izquierda",0.029,0.02,0.025,0
"P16","No sabe",0.015,0.061,0.053,0.077
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.128,0.178,0.335,0.33
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.055,0.097,0.131,0.128
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.516,0.291,0.097,0.126
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.07,0.139,0.076,0.162
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.183,0.205,0.275,0.147
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.002,0.009,0.022,0.003
"P18","En blanco",0.014,0.01,0.019,0.026
"P18","No sabe",0.032,0.071,0.045,0.078
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.143,0.155,0.389,0.306
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.438,0.263,0.091,0.175
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.131,0.165,0.053,0.137
"P19","Julio Zamora a intendente por un partido vecinal",0.138,0.164,0.132,0.175
"P19","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.117,0.13,0.284,0.129
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.002,0.027,0.013,0
"P19","En blanco",0.003,0.035,0.014,0.036
"P19","No sabe",0.028,0.061,0.024,0.042
"P20","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.15,0.158,0.384,0.362
"P20","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.384,0.301,0.138,0.232
"P20","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.277,0.263,0.248,0.079
"P20","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.059,0.075,0.069,0.039
"P20","En blanco",0.046,0.054,0.12,0.143
"P20","No sabe",0.084,0.149,0.041,0.145
"P21","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.132,0.166,0.36,0.326
"P21","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.388,0.291,0.131,0.227
"P21","Julio Zamora a intendente por un partido vecinal",0.161,0.138,0.115,0.143
"P21","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.191,0.249,0.282,0.161
"P21","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.031,0.064,0.052,0.014
"P21","En blanco",0.035,0.039,0.037,0.061
"P21","No sabe",0.062,0.053,0.023,0.068
"P22","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.135,0.21,0.409,0.363
"P22","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.552,0.361,0.146,0.278
"P22","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.22,0.216,0.221,0.215
"P22","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.036,0.019,0.133,0.014
"P22","En blanco",0.015,0.051,0.031,0.021
"P22","No sabe",0.042,0.143,0.06,0.109
"P23","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.148,0.19,0.393,0.344
"P23","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.525,0.311,0.144,0.298
"P23","Julio Zamora a intendente por un partido vecinal",0.147,0.172,0.099,0.195
"P23","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.109,0.144,0.252,0.085
"P23","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.024,0.042,0.03,0
"P23","En blanco",0.033,0.075,0.054,0.025
"P23","No sabe",0.014,0.066,0.028,0.053
"P24","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.146,0.217,0.394,0.309
"P24","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.123,0.116,0.083,0.139
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.447,0.246,0.096,0.214
"P24","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.121,0.134,0.127,0.118
"P24","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.116,0.175,0.247,0.127
"P24","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.04,0.042,0.016,0
"P24","En blanco",0.001,0.017,0.016,0.021
"P24","No sabe",0.006,0.053,0.021,0.072
"P25","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.134,0.212,0.42,0.315
"P25","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.456,0.214,0.081,0.14
"P25","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.12,0.2,0.094,0.168
"P25","Julio Zamora a intendente por un partido vecinal",0.08,0.08,0.092,0.145
"P25","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.17,0.198,0.26,0.151
"P25","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.03,0.022,0.02,0
"P25","En blanco",0,0.02,0.018,0.021
"P25","No sabe",0.01,0.054,0.015,0.06
"P26","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.189,0.214,0.437,0.332
"P26","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.395,0.259,0.123,0.278
"P26","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.227,0.3,0.246,0.119
"P26","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.04,0.045,0.066,0.005
"P26","En blanco",0.086,0.018,0.072,0.164
"P26","No sabe",0.063,0.164,0.056,0.102
"P27","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.122,0.209,0.402,0.312
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.382,0.285,0.134,0.222
"P27","Julio Zamora a intendente por un partido vecinal",0.156,0.168,0.14,0.212
"P27","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.218,0.164,0.252,0.095
"P27","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.01,0.026,0.04,0.047
"P27","En blanco",0.047,0.083,0.026,0.066
"P27","No sabe",0.065,0.065,0.006,0.046
"P28","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.144,0.227,0.481,0.312
"P28","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.55,0.355,0.12,0.301
"P28","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.248,0.215,0.218,0.171
"P28","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.01,0.011,0.099,0.016
"P28","En blanco",0.007,0.06,0.037,0.075
"P28","No sabe",0.041,0.132,0.045,0.125
"P29","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.153,0.22,0.418,0.286
"P29","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.531,0.302,0.139,0.324
"P29","Julio Zamora a intendente por un partido vecinal",0.14,0.178,0.133,0.217
"P29","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.137,0.177,0.22,0.096
