"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.285,0.387,0.438,0.353
"P07","Al candidato de Juntos por el Cambio",0.541,0.366,0.184,0.253
"P07","Al candidato de los liberales - libertarios",0.106,0.128,0.187,0.074
"P07","Al candidato de la Izquierda",0.007,0.008,0.082,0.053
"P07","A otro candidato",0.04,0.064,0.071,0.088
"P07","No sabe",0.021,0.047,0.038,0.179
"P08","A Julio Zamora por el Frente de Todos",0.181,0.354,0.315,0.386
"P08","A Malena Galmarini por el Frente de Todos",0.061,0.102,0.186,0.076
"P08","A Segundo Cernadas por Cambiemos",0.346,0.263,0.19,0.237
"P08","A Nicolás Massot por Cambiemos",0.325,0.091,0.006,0.054
"P08","Al candidato de los liberales libertarios",0.035,0.116,0.138,0.041
"P08","A Paula Akerfeld por el Frente de Izquierda",0.014,0.01,0.067,0.041
"P08","No sabe",0.038,0.064,0.098,0.165
"P10","A Julio Zamora por el Frente de Todos",0.273,0.402,0.402,0.46
"P10","A Segundo Cernadas por Cambiemos",0.468,0.29,0.179,0.241
"P10","Al candidato de los liberales libertarios",0.139,0.127,0.14,0.035
"P10","A Paula Akerfeld por el Frente de Izquierda",0.064,0.036,0.112,0.059
"P10","No sabe",0.056,0.145,0.167,0.205
"P12","A Malena Galmarini por el Frente de Todos",0.235,0.318,0.39,0.308
"P12","A Segundo Cernadas por Cambiemos",0.602,0.367,0.245,0.291
"P12","Al candidato de los liberales libertarios",0.11,0.12,0.128,0.055
"P12","A Paula Akerfeld por el Frente de Izquierda",0.007,0.02,0.075,0.07
"P12","No sabe",0.046,0.175,0.162,0.276
"P14","Positiva",0.248,0.242,0.34,0.257
"P14","Neutra",0.186,0.327,0.099,0.177
"P14","Negativa",0.532,0.397,0.554,0.369
"P14","No sabe",0.034,0.034,0.007,0.197
"P15","Positiva",0.317,0.407,0.33,0.446
"P15","Neutra",0.255,0.299,0.186,0.196
"P15","Negativa",0.42,0.275,0.471,0.247
"P15","No sabe",0.008,0.019,0.013,0.111
"P16","Positiva",0.714,0.397,0.153,0.244
"P16","Neutra",0.172,0.379,0.157,0.283
"P16","Negativa",0.085,0.188,0.67,0.166
"P16","No sabe",0.029,0.036,0.02,0.307
"P17","Positiva",0.187,0.088,0.071,0.054
"P17","Neutra",0.327,0.611,0.212,0.084
"P17","Negativa",0.068,0.088,0.449,0.041
"P17","No sabe",0.418,0.213,0.268,0.821
"P19","La seguridad",0.436,0.284,0.183,0.246
"P19","El tránsito",0.063,0.088,0.021,0.02
"P19","El arreglo de las calles",0.064,0.174,0.068,0.141
"P19","El estado de las escuelas y la educación",0.014,0.036,0.077,0.035
"P19","El sistema de salud",0.103,0.076,0.142,0.094
"P19","El deporte y la cultura",0.076,0.084,0.097,0.159
"P19","La obra pública",0.01,0.036,0.093,0.063
"P19","La luminaria",0.106,0.068,0.08,0.083
"P19","No sabe",0.128,0.154,0.239,0.159
"P20","La seguridad",0.224,0.15,0.217,0.153
"P20","El tránsito",0.075,0.088,0.108,0.124
"P20","El arreglo de las calles",0.151,0.157,0.147,0.147
"P20","El estado de las escuelas y la educación",0.157,0.182,0.158,0.196
"P20","El sistema de salud",0.229,0.157,0.157,0.179
"P20","El deporte y la cultura",0.031,0.04,0.057,0.019
"P20","La obra pública",0.031,0.077,0.033,0.053
"P20","La luminaria",0.038,0.021,0.022,0.042
"P20","No sabe",0.064,0.128,0.101,0.087
"P21","Agua corriente y cloacas",0.549,0.448,0.511,0.404
"P21","Energía eléctrica",0.083,0.12,0.077,0.121
"P21","Red de gas natural",0.084,0.102,0.051,0.105
"P21","Recolección de residuos",0.145,0.162,0.143,0.112
"P21","Ninguno",0.139,0.168,0.218,0.258
"P22","Los robos",0.311,0.283,0.243,0.251
"P22","El narcotráfico",0.331,0.289,0.265,0.31
"P22","La ausencia de patrulleros y personal policial",0.13,0.131,0.207,0.146
"P22","Otro",0.134,0.163,0.218,0.132
"P22","Ninguno",0.094,0.134,0.067,0.161
"P23","Frente de Todos y el peronismo",0.214,0.254,0.417,0.264
"P23","Cambiemos",0.517,0.363,0.164,0.252
"P23","Liberales Libertarios",0.12,0.162,0.219,0.227
"P23","Izquierda",0.071,0.028,0.068,0.034
"P23","No sabe",0.078,0.193,0.132,0.223
"P25","A Alberto Fernández",0.36,0.239,0.146,0.333
"P25","A Sergio Massa",0.437,0.433,0.128,0.244
"P25","A algún candidato del peronismo",0.029,0.151,0.052,0.262
"P25","A algún candidato del kirchnerismo",0.174,0.177,0.674,0.161
"P26","A Alberto Fernández",0.351,0.015,0.084,0.238
"P26","A Sergio Massa",0.057,0.346,0.083,0.112
"P26","A algún candidato del peronismo",0.204,0.242,0.056,0.255
"P26","A Cristina Fernández de Kirchner",0.388,0.397,0.777,0.395
"P27","A Horacio Rodriguez Larreta",0.192,0.35,0.198,0.403
"P27","A Mauricio Macri",0.304,0.383,0.327,0.206
"P27","A Patricia Bullrich",0.373,0.115,0.236,0.169
"P27","A Facundo Manes",0.062,0.121,0.115,0.204
"P27","A Gerardo Morales",0.069,0.031,0.124,0.018
"P28","Seguro lo votaria",0.189,0.114,0.45,0.118
"P28","Quizás lo votaría",0.307,0.385,0.185,0.473
"P28","Nunca lo votaría",0.504,0.501,0.365,0.409
"P29","Positiva",0.154,0.15,0.267,0.197
"P29","Neutra",0.094,0.216,0.161,0.232
"P29","Negativa",0.726,0.632,0.571,0.528
"P29","No sabe",0.026,0.002,0.001,0.043
"P30","Positiva",0.529,0.261,0.219,0.219
"P30","Neutra",0.228,0.288,0.063,0.16
"P30","Negativa",0.24,0.435,0.716,0.596
"P30","No sabe",0.003,0.016,0.002,0.025
"P31","Positiva",0.233,0.196,0.427,0.234
"P31","Neutra",0.033,0.176,0.024,0.109
"P31","Negativa",0.734,0.621,0.549,0.639
"P31","No sabe",0,0.007,0,0.018
"P32","Positiva",0.536,0.43,0.253,0.376
"P32","Neutra",0.148,0.285,0.158,0.234
"P32","Negativa",0.29,0.278,0.583,0.353
"P32","No sabe",0.026,0.007,0.006,0.037
"P33","Positiva",0.297,0.337,0.251,0.244
"P33","Neutra",0.151,0.172,0.194,0.196
"P33","Negativa",0.524,0.476,0.551,0.523
"P33","No sabe",0.028,0.015,0.004,0.037
"P34","Positiva",0.673,0.394,0.281,0.333
"P34","Neutra",0.064,0.201,0.08,0.165
"P34","Negativa",0.231,0.402,0.628,0.424
"P34","No sabe",0.032,0.003,0.011,0.078
"P35","Positiva",0.375,0.308,0.271,0.179
"P35","Neutra",0.305,0.261,0.096,0.294
"P35","Negativa",0.274,0.415,0.621,0.38
"P35","No sabe",0.046,0.016,0.012,0.147
