"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P13_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.886,0.142,0.005,0.237
"P13_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.01,0.149,0.119,0.088
"P13_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.047,0.149,0.062,0.097
"P13_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.035,0.504,0.788,0.523
"P13_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.007,0.033,0.001,0.035
"P13_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.015,0.012,0.022,0
"P13_imputada","En blanco",0,0.011,0.003,0.02
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.902,0.142,0.015,0.293
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.022,0.207,0.15,0.088
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.035,0.504,0.807,0.523
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.008,0.033,0.001,0.076
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.015,0.013,0.022,0
"PRESIDENTE_imputada","En blanco",0.018,0.101,0.005,0.02
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.861,0.135,0.061,0.273
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.011,0.166,0.171,0.051
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.064,0.291,0.164,0.179
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.056,0.383,0.512,0.319
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.008,0.002,0.033,0.036
"DIPUTADOS_imputada","En blanco",0,0.023,0.059,0.142
