"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Toloza Paz",0.096,0.31,0.53,0.103
"P09","Diego Santilli",0.527,0.182,0.07,0.168
"P09","Facundo Manes",0.187,0.155,0.069,0.009
"P09","Florencio Randazzo",0.036,0.063,0.04,0
"P09","A los candidatos de la izquierda",0.044,0.024,0.021,0.122
"P09","Jose Luis Espert",0.061,0.096,0.094,0
"P09","Otros candidatos",0.014,0.017,0.065,0.288
"P09","Votaría en blanco o anularía",0.035,0.153,0.111,0.31
