"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P09","Toloza Paz",0.519,0.244,0.516,0.387,0.504,0.153,0.27,0.285,0.055
"P09","Diego Santilli",0.232,0.276,0.185,0.147,0.187,0.232,0.31,0.333,0.367
"P09","Facundo Manes",0,0,0.056,0.18,0.147,0.14,0.204,0.062,0.272
"P09","Florencio Randazzo",0,0,0.032,0.045,0.035,0.052,0.07,0.051,0.019
"P09","A los candidatos de la izquierda",0,0,0.017,0.056,0.032,0.007,0.045,0.022,0
"P09","Jose Luis Espert",0.249,0.041,0.183,0.111,0.051,0.095,0.036,0.09,0
"P09","Otros candidatos",0,0.256,0.005,0.056,0.014,0.128,0.023,0.042,0
"P09","Votaría en blanco o anularía",0,0.183,0.006,0.018,0.03,0.193,0.042,0.115,0.287
