"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P36","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.34,0.354,0.308,0.236
"P36","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.285,0.266,0.322,0.382
"P36","En blanco",0.26,0.254,0.245,0.22
"P36","No sabe",0.115,0.126,0.125,0.162
"P37","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.385,0.363,0.345,0.278
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.322,0.35,0.382,0.447
"P37","En blanco",0.179,0.163,0.143,0.135
"P37","No sabe",0.114,0.124,0.13,0.14
"P40","Lo votaría",0.344,0.323,0.284,0.243
"P40","Puede que lo vote",0.108,0.099,0.129,0.095
"P40","Nunca lo votaría",0.517,0.538,0.529,0.587
"P40","No sabe",0.031,0.04,0.058,0.075
"P41","Lo votaría",0.228,0.187,0.197,0.162
"P41","Puede que lo vote",0.112,0.113,0.123,0.087
"P41","Nunca lo votaría",0.618,0.645,0.62,0.675
"P41","No sabe",0.042,0.055,0.06,0.076
"P42","Lo votaría",0.387,0.364,0.343,0.318
"P42","Puede que lo vote",0.14,0.147,0.179,0.137
"P42","Nunca lo votaría",0.439,0.448,0.421,0.488
"P42","No sabe",0.034,0.041,0.057,0.057
"P43","Lo votaría",0.279,0.273,0.247,0.198
"P43","Puede que lo vote",0.178,0.215,0.226,0.205
"P43","Nunca lo votaría",0.506,0.47,0.471,0.55
"P43","No sabe",0.037,0.042,0.056,0.047
"P44","Lo votaría",0.249,0.226,0.265,0.37
"P44","Puede que lo vote",0.152,0.192,0.173,0.153
"P44","Nunca lo votaría",0.557,0.547,0.517,0.443
"P44","No sabe",0.042,0.035,0.045,0.034
"P45","Lo votaría",0.094,0.058,0.098,0.117
"P45","Puede que lo vote",0.137,0.174,0.165,0.11
"P45","Nunca lo votaría",0.725,0.721,0.658,0.716
"P45","No sabe",0.044,0.047,0.079,0.057
"P46","Lo votaría",0.076,0.054,0.066,0.061
"P46","Puede que lo vote",0.138,0.191,0.195,0.1
"P46","Nunca lo votaría",0.739,0.69,0.658,0.777
"P46","No sabe",0.047,0.065,0.081,0.062
"P57","Si",0.653,0.558,0.362,0.347
"P57","No",0.347,0.442,0.638,0.653
