"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.211,0.416,0.666,0.485
"P07","Al candidato de Juntos por el Cambio",0.586,0.211,0.1,0.141
"P07","Al candidato de los liberales - libertarios",0.081,0.234,0.101,0.136
"P07","Al candidato de la Izquierda",0.02,0.042,0.031,0
"P07","A otro candidato",0.042,0.044,0.041,0.123
"P07","No sabe",0.06,0.053,0.061,0.115
"P08","A Julio Zamora por el Frente de Todos",0.175,0.376,0.523,0.398
"P08","A Malena Galmarini por el Frente de Todos",0.083,0.102,0.161,0.063
"P08","A Segundo Cernadas por Cambiemos",0.51,0.141,0.113,0.091
"P08","A Nicolás Massot por Cambiemos",0.144,0.08,0.061,0.076
"P08","Al candidato de los liberales libertarios",0.064,0.198,0.044,0.153
"P08","A Paula Akerfeld por el Frente de Izquierda",0.001,0.034,0.037,0.014
"P08","No sabe",0.023,0.069,0.061,0.205
"P10","A Julio Zamora por el Frente de Todos",0.187,0.387,0.656,0.395
"P10","A Segundo Cernadas por Cambiemos",0.655,0.207,0.058,0.123
"P10","Al candidato de los liberales libertarios",0.107,0.204,0.131,0.13
"P10","A Paula Akerfeld por el Frente de Izquierda",0.018,0.059,0.062,0
"P10","No sabe",0.033,0.143,0.093,0.352
"P12","A Malena Galmarini por el Frente de Todos",0.214,0.352,0.504,0.221
"P12","A Segundo Cernadas por Cambiemos",0.685,0.192,0.17,0.172
"P12","Al candidato de los liberales libertarios",0.066,0.267,0.099,0.191
"P12","A Paula Akerfeld por el Frente de Izquierda",0.002,0.02,0.073,0.055
"P12","No sabe",0.033,0.169,0.154,0.361
"P14","Positiva",0.284,0.252,0.381,0.215
"P14","Neutra",0.145,0.281,0.215,0.272
"P14","Negativa",0.519,0.389,0.372,0.234
"P14","No sabe",0.052,0.078,0.032,0.279
"P15","Positiva",0.325,0.39,0.493,0.436
"P15","Neutra",0.25,0.318,0.203,0.19
"P15","Negativa",0.401,0.267,0.284,0.19
"P15","No sabe",0.024,0.025,0.02,0.184
"P17","Positiva",0.161,0.074,0.074,0.07
"P17","Neutra",0.342,0.519,0.26,0.05
"P17","Negativa",0.131,0.113,0.338,0.08
"P17","No sabe",0.366,0.294,0.328,0.8
"P18","Positiva",0.297,0.142,0.156,0.086
"P18","Neutra",0.373,0.473,0.265,0.12
"P18","Negativa",0.117,0.131,0.457,0.091
"P18","No sabe",0.213,0.254,0.122,0.703
"P19","Positiva",0.313,0.393,0.549,0.408
"P19","Neutra",0.328,0.321,0.139,0.127
"P19","Negativa",0.339,0.276,0.307,0.225
"P19","No sabe",0.02,0.01,0.005,0.24
"P20","Que continúe el intendente Julio Zamora",0.125,0.151,0.29,0.258
"P20","Que continúe Julio Zamora pero con mejoras",0.136,0.344,0.338,0.318
"P20","Que cambie Julio Zamora pero que se mantengan los avances",0.212,0.145,0.08,0.12
"P20","Que cambie el intendente Julio Zamora",0.527,0.36,0.292,0.304
"P21","La seguridad",0.287,0.225,0.335,0.286
"P21","El tránsito",0.029,0.069,0.026,0.053
"P21","El arreglo de las calles",0.15,0.146,0.082,0.113
"P21","El estado de las escuelas y la educación",0.051,0.032,0.078,0.06
"P21","El sistema de salud",0.077,0.084,0.064,0.131
"P21","El deporte y la cultura",0.093,0.129,0.159,0.037
"P21","La obra pública",0.019,0.049,0.112,0.026
"P21","La luminaria",0.08,0.111,0.042,0.091
"P21","No sabe",0.214,0.155,0.102,0.203
"P22","La seguridad",0.159,0.15,0.155,0.149
"P22","El tránsito",0.132,0.143,0.112,0.105
"P22","El arreglo de las calles",0.172,0.145,0.134,0.161
"P22","El estado de las escuelas y la educación",0.184,0.142,0.153,0.159
"P22","El sistema de salud",0.141,0.175,0.237,0.136
"P22","El deporte y la cultura",0.023,0.013,0.031,0.042
"P22","La obra pública",0.041,0.051,0.044,0.021
"P22","La luminaria",0.023,0.021,0.016,0.008
"P22","No sabe",0.125,0.16,0.118,0.219
"P23","Agua corriente y cloacas",0.496,0.396,0.391,0.469
"P23","Energía eléctrica",0.081,0.247,0.115,0.138
"P23","Red de gas natural",0.122,0.029,0.075,0.05
"P23","Recolección de residuos",0.142,0.088,0.183,0.063
"P23","Ninguno",0.159,0.24,0.236,0.28
"P24","Los robos",0.237,0.257,0.308,0.274
"P24","El narcotráfico",0.309,0.356,0.179,0.124
"P24","La ausencia de patrulleros y personal policial",0.217,0.113,0.13,0.319
"P24","Otro",0.144,0.192,0.219,0.166
"P24","Ninguno",0.093,0.082,0.164,0.117
"P25","Frente de Todos y el peronismo",0.152,0.431,0.576,0.339
