"var","categoria","Positiva","Neutra","Negativa","No sabe"
"aysa_1","Si",0.845,0.806,0.793,0.792
"aysa_1","No",0.155,0.194,0.207,0.208
"aysa_2","A la empresa Aysa en forma directa",0.849,0.789,0.826,0.541
"aysa_2","Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa Aysa",0.039,0.048,0.047,0.279
"aysa_2","Es una red desvinculada de la empresa Aysa",0.07,0.1,0.053,0
"aysa_2","No sabe",0.042,0.063,0.074,0.18
"aysa_3","Si desmejoró",0.291,0.422,0.528,0.283
"aysa_3","No desmejoró",0.709,0.578,0.472,0.717
"aysa_4","Color",0.255,0.304,0.268,0.124
"aysa_4","Olor",0.174,0.203,0.217,0
"aysa_4","Gusto",0.387,0.294,0.321,0.098
"aysa_4","Presión",0.184,0.199,0.194,0.778
"aysa_5","No",0.376,0.364,0.356,0.156
"aysa_5","Si. A la empresa AySA en forma directa",0.543,0.492,0.545,0.601
"aysa_5","Si. Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa AySA",0.035,0.04,0.025,0.013
"aysa_5","Si. Es una red desvinculada de la empresa AySA",0.027,0.041,0.036,0
"aysa_5","No sabe",0.019,0.063,0.038,0.23
"aysa_6","Si desmejoró",0.186,0.367,0.436,0.152
"aysa_6","No desmejoró",0.814,0.633,0.564,0.848
"aysa_7","Tapa rota",0.585,0.488,0.478,0.238
"aysa_7","Boca de acceso rota",0.057,0.142,0.099,0
"aysa_7","Filtraciones en el sótano",0.02,0.015,0.052,0
"aysa_7","Olor químico en la cloaca",0.081,0.155,0.146,0.523
"aysa_7","Taponamiento",0.096,0.029,0.106,0
"aysa_7","Otro",0.161,0.171,0.119,0.239
