"var","categoria","Positiva","Neutra","Negativa","No sabe"
"aysa_1","Si",0.82,0.83,0.805,0.695
"aysa_1","No",0.18,0.17,0.195,0.305
"aysa_2","A la empresa Aysa en forma directa",0.842,0.802,0.839,0.876
"aysa_2","Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa Aysa",0.066,0.036,0.042,0.023
"aysa_2","Es una red desvinculada de la empresa Aysa",0.044,0.078,0.066,0.074
"aysa_2","No sabe",0.048,0.084,0.053,0.027
"aysa_3","Si desmejoró",0.458,0.419,0.392,0.328
"aysa_3","No desmejoró",0.542,0.581,0.608,0.672
"aysa_4","Color",0.328,0.274,0.232,0.281
"aysa_4","Olor",0.244,0.184,0.2,0.109
"aysa_4","Gusto",0.288,0.327,0.36,0.293
"aysa_4","Presión",0.14,0.215,0.208,0.317
"aysa_5","No",0.352,0.362,0.368,0.423
"aysa_5","Si. A la empresa AySA en forma directa",0.54,0.541,0.54,0.327
"aysa_5","Si. Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa AySA",0.037,0.03,0.028,0
"aysa_5","Si. Es una red desvinculada de la empresa AySA",0.032,0.027,0.037,0
"aysa_5","No sabe",0.039,0.04,0.027,0.25
"aysa_6","Si desmejoró",0.384,0.303,0.311,0.203
"aysa_6","No desmejoró",0.616,0.697,0.689,0.797
"aysa_7","Tapa rota",0.545,0.512,0.466,0.846
"aysa_7","Boca de acceso rota",0.097,0.11,0.084,0
"aysa_7","Filtraciones en el sótano",0.032,0.016,0.06,0
"aysa_7","Olor químico en la cloaca",0.106,0.113,0.165,0
"aysa_7","Taponamiento",0.07,0.093,0.111,0
"aysa_7","Otro",0.15,0.156,0.114,0.154
