"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P11","A Tolosa Paz por el Frente de todos",0.094,0.082,0.06,0.439,0.63,0.03
"P11","A Santilli y Manes por Juntos",0.801,0.755,0.672,0.356,0.093,0.119
"P11","A Del Caño por el Frente de Izquierda",0.004,0,0.023,0.042,0.056,0.226
"P11","A Espert por Avanza libertad",0.005,0.081,0.179,0.131,0.057,0.13
"P11","A Randazo por “Vamos con vos""",0,0.013,0.008,0,0.038,0
"P11","A Hotton por “+Valores”",0.048,0.069,0,0.015,0.018,0.03
"P11","Votaría en blanco o anularía",0.048,0,0.058,0.017,0.108,0.465
