"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","GBA","Interior","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa Presidente, Agustin Rossi Vicepresidente, Axel Kicillof gobernador y Veronica Magario vicegobernadora; por Union por la Patria",0.433,0.403,0.46,0.44,0.45,0.441,0.373,0.432,0.442,0.417,0.712,0.133,0.294,0.461,0.378,0.786,0.617,0.054,0.107,0.117
"Patricia Bullrich Presidenta, Luis Petri Vicepresidente, Nestor Grindetti gobernador y Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.254,0.229,0.277,0.173,0.19,0.324,0.418,0.259,0.221,0.305,0.095,0.531,0.273,0.245,0.273,0.109,0.133,0.823,0.483,0.085
"Javier Milei Presidente, Victoria Villarruel Vicepresidenta, Carolina Piparo gobernadora y Francisco Oneto vicegobernador; por la Libertad Avanza",0.208,0.274,0.148,0.279,0.238,0.154,0.116,0.196,0.236,0.174,0.13,0.268,0.248,0.192,0.239,0.071,0.172,0.08,0.168,0.715
"Los candidatos a presidente, vicepresidente, gobernador y vicegobernador de la izquierda",0.028,0.032,0.025,0.043,0.029,0.01,0.028,0.029,0.029,0.026,0.018,0.011,0.058,0.03,0.024,0.012,0.026,0.003,0.077,0.009
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.024,0.017,0.029,0.02,0.031,0.015,0.024,0.02,0.02,0.034,0.017,0.021,0.083,0.023,0.024,0.009,0.024,0.02,0.052,0.019
"En blanco",0.016,0.022,0.011,0.017,0.02,0.012,0.01,0.019,0.017,0.011,0.005,0.016,0,0.015,0.018,0.004,0.016,0.002,0.053,0.021
"No sabe",0.037,0.023,0.05,0.028,0.042,0.044,0.031,0.045,0.035,0.033,0.023,0.02,0.044,0.034,0.044,0.009,0.012,0.018,0.06,0.034
