"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P7","Muy buena",0.096,0.023,0.121,0.135,0.188,0.089
"P7","Buena",0.046,0.175,0.234,0.234,0.159,0.133
"P7","Ni buena ni mala",0.127,0.114,0.367,0.232,0.174,0.302
"P7","Mala",0.143,0.374,0.079,0.186,0.11,0.21
"P7","Muy mala",0.587,0.311,0.17,0.184,0.361,0.135
"P7","No sabe",0.001,0.003,0.029,0.029,0.008,0.131
"P8","Muy buena",0.21,0.086,0.093,0.092,0.055,0
"P8","Buena",0.236,0.365,0.109,0.026,0.044,0.032
"P8","Ni buena ni mala",0.354,0.317,0.564,0.519,0.232,0.193
"P8","Mala",0.029,0.055,0.044,0.155,0.093,0.104
"P8","Muy mala",0.108,0.067,0.036,0.03,0.396,0.177
"P8","No sabe",0.063,0.11,0.154,0.178,0.18,0.494
"P9","Muy buena",0.16,0.028,0.099,0.099,0.13,0.145
"P9","Buena",0.067,0.119,0.199,0.169,0.162,0.366
"P9","Ni buena ni mala",0.176,0.144,0.359,0.328,0.26,0.27
"P9","Mala",0.115,0.149,0.111,0.159,0.108,0.112
"P9","Muy mala",0.388,0.401,0.113,0.138,0.286,0.023
"P9","No sabe",0.094,0.159,0.119,0.107,0.054,0.084
"P10","Muy buena",0.066,0.055,0.046,0.076,0.027,0
"P10","Buena",0.176,0.173,0.126,0.018,0.06,0
"P10","Ni buena ni mala",0.42,0.503,0.531,0.397,0.247,0.247
"P10","Mala",0.029,0.014,0.078,0.264,0.129,0
"P10","Muy mala",0.115,0.024,0.014,0.044,0.37,0.023
"P10","No sabe",0.194,0.231,0.205,0.201,0.167,0.73
"P11","Muy buena",0.093,0.078,0.08,0.028,0.13,0.167
"P11","Buena",0.172,0.134,0.131,0.128,0.038,0.254
"P11","Ni buena ni mala",0.169,0.313,0.37,0.276,0.223,0.158
"P11","Mala",0.137,0.096,0.149,0.336,0.123,0.141
"P11","Muy mala",0.295,0.34,0.182,0.173,0.445,0.023
"P11","No sabe",0.134,0.039,0.088,0.059,0.041,0.257
"P12","Muy buena",0.162,0.073,0.055,0.017,0.023,0
"P12","Buena",0.099,0.303,0.09,0.038,0.024,0.042
"P12","Ni buena ni mala",0.342,0.341,0.479,0.405,0.291,0.15
"P12","Mala",0.014,0.019,0.106,0.235,0.059,0
"P12","Muy mala",0.133,0.004,0.044,0.029,0.352,0.022
"P12","No sabe",0.25,0.26,0.226,0.276,0.251,0.786
"P13","Muy buena",0.054,0.005,0.03,0.058,0.069,0
"P13","Buena",0.009,0.076,0.027,0.053,0.071,0.032
"P13","Ni buena ni mala",0.402,0.363,0.452,0.527,0.276,0.118
"P13","Mala",0.019,0.03,0.099,0.117,0.054,0
"P13","Muy mala",0.097,0.004,0.02,0.015,0.245,0.022
"P13","No sabe",0.419,0.522,0.372,0.23,0.285,0.828
"P14","Muy buena",0.008,0,0.006,0.055,0.035,0
"P14","Buena",0.03,0.06,0.008,0.02,0.038,0.032
"P14","Ni buena ni mala",0.377,0.301,0.457,0.531,0.282,0.089
"P14","Mala",0.043,0.065,0.112,0.047,0.026,0
"P14","Muy mala",0.129,0.003,0.013,0.017,0.247,0.023
"P14","No sabe",0.413,0.571,0.404,0.33,0.372,0.856
"P15","La seguridad",0.074,0.049,0.112,0.053,0.036,0.092
"P15","El tránsito",0.044,0.016,0.027,0.021,0.011,0.112
"P15","El arreglo de las calles",0.137,0.149,0.2,0.183,0.157,0.063
"P15","El estado de las escuelas y la educación",0.007,0.054,0.059,0.059,0.046,0
"P15","El sistema de salud",0.066,0.048,0.032,0.112,0.091,0.029
"P15","El deporte y la cultura",0.164,0.088,0.089,0.098,0.181,0.266
"P15","La obra pública",0.004,0.011,0.052,0.08,0.141,0
"P15","La luminaria",0.118,0.121,0.059,0.02,0.078,0.104
"P15","No sabe",0.386,0.464,0.37,0.374,0.259,0.334
"P16","La seguridad",0.422,0.52,0.427,0.399,0.437,0.491
