"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Siempre",0.267,0.242,0.287,0.333
"P05","Casi siempre",0.263,0.517,0.322,0.248
"P05","Casi nunca",0.282,0.195,0.296,0.193
"P05","Nunca, pero esta es una excepción",0.188,0.046,0.095,0.226
"P07","Cambia Bariloche",0.502,0.185,0.047,0.175
"P07","Juntos Somos Río Negro",0.051,0.355,0.26,0.249
"P07","Unidos Bariloche",0,0.037,0.035,0.055
"P07","Podemos Bariloche",0.061,0,0.074,0.018
"P07","Vamos con Todos",0,0.06,0.099,0.027
"P07","Nos Une Río Negro",0.109,0.005,0.038,0.005
"P07","No sabe",0.277,0.358,0.447,0.471
"P08","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.601,0.123,0.054,0.324
"P08","Agustín Domingo por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.102,0.344,0.135,0.107
"P08","Arabella Carreras por Unidos Bariloche",0.086,0.138,0.199,0.062
"P08","Pablo Chamátropulos por Podemos Bariloche",0.008,0.014,0.124,0.047
"P08","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.041,0.18,0.166,0.109
"P08","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0,0.093,0.055,0.015
"P08","No sabe",0.162,0.108,0.267,0.336
"P09","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.741,0.142,0.051,0.211
"P09","Agustín Domingo por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.091,0.447,0.122,0.106
"P09","Arabella Carreras por Unidos Bariloche",0,0.096,0.223,0.08
"P09","Pablo Chamátropulos por Podemos Bariloche",0.049,0.07,0.069,0.026
"P09","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.022,0.054,0.17,0.104
"P09","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0,0.068,0.116,0.066
"P09","No sabe",0.097,0.123,0.249,0.407
"P10","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.624,0.083,0.071,0.06
"P10","Juan Pablo Muena por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.007,0.2,0.139,0.181
"P10","Arabella Carreras por Unidos Bariloche",0.152,0.278,0.192,0.106
"P10","Pablo Chamátropulos por Podemos Bariloche",0.009,0.051,0.08,0.119
"P10","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.081,0.165,0.163,0.114
"P10","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.022,0.102,0.113,0.019
"P10","No sabe",0.105,0.121,0.242,0.401
"P11","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.753,0.086,0.015,0.299
"P11","Juan Pablo Muena por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.007,0.397,0.205,0.108
"P11","Arabella Carreras por Unidos Bariloche",0.124,0.172,0.188,0.066
"P11","Pablo Chamátropulos por Podemos Bariloche",0.012,0.014,0.08,0.067
"P11","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.027,0.114,0.153,0.118
"P11","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0,0.076,0.066,0.015
"P11","No sabe",0.077,0.141,0.293,0.327
"P12","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.671,0.174,0.135,0.136
"P12","Juan Pablo Ferrari por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.077,0.342,0.182,0.115
"P12","Arabella Carreras por Unidos Bariloche",0.07,0.156,0.179,0.105
"P12","Pablo Chamátropulos por Podemos Bariloche",0.012,0.01,0.07,0.02
"P12","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.014,0.069,0.171,0.106
"P12","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.048,0.128,0.072,0.128
"P12","No sabe",0.108,0.121,0.191,0.39
"P13","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.743,0.193,0.096,0.347
"P13","Juan Pablo Ferrari por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.024,0.317,0.174,0.115
"P13","Arabella Carreras por Unidos Bariloche",0.063,0.166,0.188,0.066
"P13","Pablo Chamátropulos por Podemos Bariloche",0.03,0.018,0.119,0.067
"P13","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.061,0.174,0.149,0.076
"P13","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.007,0.026,0.069,0.046
"P13","No sabe",0.072,0.106,0.205,0.283
"P14","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.658,0.169,0.069,0.136
"P14","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.088,0.344,0.123,0.231
