"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P13","Juan Pablo Ferrari por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.1,0.306,0.145,0.149
"P13","Arabella Carreras por Unidos Bariloche",0,0.151,0.226,0.102
"P13","Pablo Chamátropulos por Podemos Bariloche",0.151,0.02,0.056,0.092
"P13","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.111,0.155,0.157,0.071
"P13","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.017,0.008,0.074,0.04
"P13","No sabe",0.102,0.121,0.193,0.225
"P14","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.645,0.205,0.063,0.128
"P14","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.096,0.385,0.116,0.186
"P14","Arabella Carreras por Unidos Bariloche",0.005,0.138,0.246,0.085
"P14","Pablo Chamátropulos por Podemos Bariloche",0.067,0.036,0.049,0.089
"P14","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.029,0.036,0.25,0.171
"P14","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.134,0.091,0.063,0.105
"P14","No sabe",0.024,0.109,0.213,0.236
"P15","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.712,0.246,0.097,0.229
"P15","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.18,0.432,0.097,0.204
"P15","Arabella Carreras por Unidos Bariloche",0.005,0.138,0.251,0.071
"P15","Pablo Chamátropulos por Podemos Bariloche",0.005,0.008,0.058,0.091
"P15","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.027,0.048,0.178,0.136
"P15","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.01,0.03,0.057,0.024
"P15","No sabe",0.061,0.098,0.262,0.245
"P16","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.55,0.177,0.067,0.252
"P16","Carlos Valeri  por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.17,0.317,0.153,0.049
"P16","Arabella Carreras por Unidos Bariloche",0.062,0.165,0.22,0.099
"P16","Pablo Chamátropulos por Podemos Bariloche",0.005,0.011,0.112,0.069
"P16","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.17,0.036,0.162,0.106
"P16","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.01,0.107,0.056,0.084
"P16","No sabe",0.033,0.187,0.23,0.341
"P17","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.454,0.33,0.088,0.225
"P17","Carlos Valeri por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.147,0.103,0.138,0.079
"P17","Arabella Carreras por Unidos Bariloche",0.042,0.241,0.188,0.079
"P17","Pablo Chamátropulos por Podemos Bariloche",0.067,0.069,0.072,0.114
"P17","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.019,0.048,0.155,0.127
"P17","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.072,0.069,0.06,0.024
"P17","No sabe",0.199,0.14,0.299,0.352
"P19","Lo votaría",0.565,0.133,0.053,0.174
"P19","Puede que lo vote",0.206,0.676,0.064,0.065
"P19","Nunca lo votaría",0.206,0.122,0.85,0.272
"P19","No sabe",0.023,0.069,0.033,0.489
"P20","La votaría",0.663,0.057,0.147,0.118
"P20","Puede que la vote",0.088,0.551,0.129,0.16
"P20","Nunca la votaría",0.237,0.348,0.706,0.504
"P20","No sabe",0.012,0.044,0.018,0.218
"P21","Lo votaría",0.355,0.113,0.086,0.146
"P21","Puede que lo vote",0.133,0.482,0.178,0.134
"P21","Nunca lo votaría",0.423,0.321,0.708,0.274
"P21","No sabe",0.089,0.084,0.028,0.446
"P22","Lo votaría",0.596,0.042,0.082,0.177
"P22","Puede que lo vote",0.095,0.529,0.14,0.15
"P22","Nunca lo votaría",0.275,0.417,0.763,0.338
"P22","No sabe",0.034,0.012,0.015,0.335
"P23","Lo votaría",0.531,0.087,0.097,0.215
"P23","Puede que lo vote",0.156,0.472,0.092,0.064
"P23","Nunca lo votaría",0.285,0.378,0.787,0.359
"P23","No sabe",0.028,0.063,0.024,0.362
"P24","La votaría",0.525,0.069,0.075,0.138
"P24","Puede que la vote",0.138,0.202,0.097,0.065
"P24","Nunca la votaría",0.309,0.646,0.793,0.444
"P24","No sabe",0.028,0.083,0.035,0.353
"P25","Lo votaría",0.457,0.047,0.109,0.145
"P25","Puede que lo vote",0.144,0.539,0.102,0.171
"P25","Nunca lo votaría",0.381,0.382,0.762,0.32
"P25","No sabe",0.018,0.032,0.027,0.364
"P26","Lo votaría",0.533,0.099,0.063,0.084
"P26","Puede que lo vote",0.139,0.532,0.08,0.119
"P26","Nunca lo votaría",0.319,0.337,0.815,0.373
"P26","No sabe",0.009,0.032,0.042,0.424
"P27","Lo votaría",0.603,0.059,0.087,0.086
"P27","Puede que lo vote",0.061,0.489,0.116,0.162
"P27","Nunca lo votaría",0.299,0.331,0.749,0.411
"P27","No sabe",0.037,0.121,0.048,0.341
"P28","Lo votaría",0.555,0.067,0.079,0.036
"P28","Puede que lo vote",0.11,0.268,0.093,0.067
"P28","Nunca lo votaría",0.307,0.568,0.769,0.501
"P28","No sabe",0.028,0.097,0.059,0.396
"P29","Lo votaría",0.543,0.062,0.061,0.079
"P29","Puede que lo vote",0.033,0.246,0.067,0.099
"P29","Nunca lo votaría",0.382,0.659,0.834,0.582
"P29","No sabe",0.042,0.033,0.038,0.24
"P30","La votaría",0.437,0.063,0.04,0.094
"P30","Puede que la vote",0.18,0.277,0.145,0.032
"P30","Nunca la votaría",0.347,0.617,0.747,0.555
"P30","No sabe",0.036,0.043,0.068,0.319
"P31","Si",0.461,0.313,0.464,0.385
"P31","No",0.539,0.687,0.536,0.615
