"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.378,0.438,0.474,0.209
"P04","Realizo changas o trabajos de vez en cuando",0.234,0.17,0.158,0.259
"P04","No tengo trabajo",0.178,0.159,0.148,0.32
"P04","Soy jubilado o pensionado",0.21,0.233,0.22,0.212
"P05","1",0.248,0.174,0.361,0.205
"P05","2",0.061,0.051,0.055,0.187
"P05","3",0.022,0.05,0.077,0
"P05","4",0.077,0.072,0.097,0.081
"P05","5",0.122,0.145,0.21,0.198
"P05","6",0.043,0.06,0.045,0.103
"P05","7",0.101,0.132,0.047,0
"P05","8",0.047,0.131,0.025,0.053
"P05","9",0.279,0.185,0.083,0.173
"P06","1",0.524,0.374,0.172,0.409
"P06","2",0.049,0.072,0.037,0
"P06","3",0.042,0.073,0.033,0
"P06","4",0.054,0.037,0.048,0.062
"P06","5",0.125,0.255,0.209,0.291
"P06","6",0.035,0.05,0.049,0.038
"P06","7",0.035,0.028,0.1,0.029
"P06","8",0.017,0.016,0.068,0.014
"P06","9",0.119,0.095,0.284,0.157
"P07","1",0.538,0.553,0.261,0.481
"P07","2",0.056,0.06,0.035,0.054
"P07","3",0.043,0.006,0.028,0.014
"P07","4",0.016,0.022,0.032,0
"P07","5",0.076,0.114,0.154,0.065
"P07","6",0.012,0.021,0.023,0.012
"P07","7",0.009,0.039,0.054,0
"P07","8",0.009,0.034,0.045,0
"P07","9",0.241,0.151,0.368,0.374
"P09","Del Frente de Todos y el peronismo",0.819,0.63,0.103,0.053
"P09","De Cambiemos",0.062,0.108,0.497,0.32
"P09","De los Liberales libertarios",0.03,0.054,0.263,0.072
"P09","De la Izquierda",0.025,0.054,0.035,0
"P09","No sabe",0.064,0.154,0.102,0.555
"P10","A Alberto Fernández",0.293,0.073,0.021,0.389
"P10","A Sergio Massa",0.226,0.193,0.139,0
"P10","A algún candidato del peronismo",0.077,0.16,0.341,0
"P10","A algún candidato del kirchnerismo",0.404,0.574,0.499,0.611
"P11","A Alberto Fernández",0.17,0.012,0.03,0
"P11","A Sergio Massa",0.15,0.109,0.073,0
"P11","A algún candidato del peronismo",0.051,0.155,0.275,0
"P11","A Cristina Fernández de Kirchner",0.629,0.724,0.622,1
"P12","A Horacio Rodriguez Larreta",0.177,0.346,0.241,0.112
"P12","A Mauricio Macri",0.088,0.25,0.366,0.151
"P12","A Patricia Bullrich",0,0.121,0.326,0.237
"P12","A Facundo Manes",0.598,0.267,0.052,0.278
"P12","A Gerardo Morales",0.137,0.016,0.015,0.222
"P13","Seguro lo votaria",0.046,0.282,0.177,0.113
"P13","Quizás lo votaría",0.058,0.008,0.359,0.316
"P13","Nunca lo votaría",0.896,0.71,0.464,0.571
"P14","Lo votaría",0.066,0.05,0.349,0.187
"P14","Puede que lo vote",0.061,0.063,0.269,0.218
"P14","Nunca lo votaría",0.806,0.783,0.327,0.422
"P14","No sabe",0.067,0.104,0.055,0.173
"P15","Lo votaría",0.34,0.146,0.06,0.038
"P15","Puede que lo vote",0.383,0.394,0.098,0.083
"P15","Nunca lo votaría",0.18,0.333,0.802,0.284
"P15","No sabe",0.097,0.127,0.04,0.595
"P16","Lo votaría",0.456,0.086,0.01,0
"P16","Puede que lo vote",0.418,0.407,0.03,0.207
"P16","Nunca lo votaría",0.073,0.321,0.937,0.26
"P16","No sabe",0.053,0.186,0.023,0.533
"P17","La votaría",0.786,0.555,0.08,0.237
"P17","Puede que la vote",0.127,0.145,0.012,0.101
"P17","Nunca la votaría",0.071,0.24,0.894,0.2
"P17","No sabe",0.016,0.06,0.014,0.462
"P18","Lo votaría",0.132,0.102,0.206,0
"P18","Puede que lo vote",0.095,0.092,0.337,0.059
"P18","Nunca lo votaría",0.737,0.755,0.415,0.369
"P18","No sabe",0.036,0.051,0.042,0.572
"P19","Lo votaría",0.044,0.054,0.069,0.082
"P19","Puede que lo vote",0.212,0.218,0.239,0.054
"P19","Nunca lo votaría",0.612,0.559,0.618,0.367
"P19","No sabe",0.132,0.169,0.074,0.497
"P20","La votaría",0.037,0.033,0.416,0.085
"P20","Puede que la vote",0.088,0.086,0.246,0.164
"P20","Nunca la votaría",0.823,0.839,0.296,0.405
"P20","No sabe",0.052,0.042,0.042,0.346
"P21","Lo votaría",0.028,0.051,0.266,0.185
"P21","Puede que lo vote",0.076,0.102,0.273,0.218
"P21","Nunca lo votaría",0.824,0.79,0.42,0.379
"P21","No sabe",0.072,0.057,0.041,0.218
"P22","La votaría",0.028,0.07,0.194,0
"P22","Puede que la vote",0.075,0.05,0.322,0.05
"P22","Nunca la votaría",0.824,0.772,0.425,0.473
"P22","No sabe",0.073,0.108,0.059,0.477
"P23","Lo votaría",0.258,0.107,0.036,0
"P23","Puede que lo vote",0.409,0.405,0.106,0.254
"P23","Nunca lo votaría",0.249,0.372,0.836,0.311
"P23","No sabe",0.084,0.116,0.022,0.435
"P24","Lo votaría",0.048,0.028,0.052,0.004
"P24","Puede que lo vote",0.162,0.093,0.209,0.035
"P24","Nunca lo votaría",0.692,0.737,0.658,0.43
"P24","No sabe",0.098,0.142,0.081,0.531
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.017,0.062,0.325,0.014
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.03,0.08,0.167,0.027
