"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Mauricio Macri – María Eugenia Vidal",0.385,0.38,0.389,0.27,0.358,0.454,0.451,0.288,0.413,0.45,0.385,0.385,0.158,0.671,0.266
"Sergio Massa – Wado de Pedro",0.335,0.332,0.338,0.277,0.351,0.34,0.348,0.401,0.315,0.291,0.347,0.311,0.596,0.15,0.252
"No sabe",0.28,0.288,0.273,0.453,0.291,0.206,0.201,0.311,0.272,0.259,0.268,0.304,0.246,0.179,0.482
