"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"La votaría",0.316,0.268,0.362,0.318,0.339,0.296,0.29,0.349,0.315,0.275,0.332,0.285,0.679,0.062,0.086
"Puede que la vote",0.067,0.071,0.063,0.066,0.075,0.052,0.069,0.077,0.069,0.049,0.066,0.069,0.114,0.016,0.049
"Nunca la votaría",0.571,0.622,0.523,0.575,0.531,0.61,0.604,0.495,0.584,0.651,0.559,0.595,0.166,0.911,0.849
"No sabe",0.046,0.039,0.052,0.041,0.055,0.042,0.037,0.079,0.032,0.025,0.043,0.051,0.041,0.011,0.016
