"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.386,0.358,0.452,0.379
"P04","Realizo changas o trabajos de vez en cuando",0.195,0.26,0.191,0.27
"P04","No tengo trabajo",0.219,0.232,0.152,0.181
"P04","Soy jubilado o pensionado",0.2,0.15,0.205,0.17
"P05","1",0.194,0.296,0.36,0.278
"P05","2",0.072,0.102,0.061,0.08
"P05","3",0.024,0.007,0.088,0.018
"P05","4",0.05,0.049,0.096,0.063
"P05","5",0.168,0.2,0.205,0.199
"P05","6",0.037,0.051,0.038,0.032
"P05","7",0.13,0.122,0.033,0.075
"P05","8",0.064,0.079,0.026,0.057
"P05","9",0.261,0.094,0.093,0.198
"P06","1",0.49,0.384,0.159,0.362
"P06","2",0.059,0.054,0.039,0.01
"P06","3",0.056,0.03,0.027,0.043
"P06","4",0.044,0.064,0.037,0.11
"P06","5",0.144,0.212,0.223,0.239
"P06","6",0.023,0.02,0.046,0.052
"P06","7",0.023,0.062,0.095,0.009
"P06","8",0.017,0.05,0.073,0.05
"P06","9",0.144,0.124,0.301,0.125
"P07","1",0.599,0.347,0.248,0.373
"P07","2",0.047,0.057,0.032,0.066
"P07","3",0.027,0.034,0.026,0.007
"P07","4",0.013,0.02,0.031,0.024
"P07","5",0.064,0.145,0.148,0.072
"P07","6",0.007,0.021,0.025,0.016
"P07","7",0.011,0.033,0.052,0.032
"P07","8",0.017,0.051,0.053,0.015
"P07","9",0.215,0.292,0.385,0.395
"P09","Del Frente de Todos y el peronismo",0.81,0.494,0.052,0.147
"P09","De Cambiemos",0.066,0.118,0.481,0.082
"P09","De los Liberales libertarios",0.008,0.104,0.282,0.075
"P09","De la Izquierda",0.015,0.045,0.041,0.045
"P09","No sabe",0.101,0.239,0.144,0.651
"P10","A Alberto Fernández",0.223,0.266,0.111,0.253
"P10","A Sergio Massa",0.168,0.267,0.317,0.338
"P10","A algún candidato del peronismo",0.115,0.308,0.431,0.107
"P10","A algún candidato del kirchnerismo",0.494,0.159,0.141,0.302
"P11","A Alberto Fernández",0.162,0.122,0.084,0.078
"P11","A Sergio Massa",0.082,0.243,0.227,0.384
"P11","A algún candidato del peronismo",0.041,0.364,0.592,0.189
"P11","A Cristina Fernández de Kirchner",0.715,0.271,0.097,0.349
"P12","A Horacio Rodriguez Larreta",0.415,0.157,0.255,0.399
"P12","A Mauricio Macri",0.096,0.384,0.379,0.278
"P12","A Patricia Bullrich",0.076,0.05,0.296,0
"P12","A Facundo Manes",0.316,0.278,0.055,0.14
"P12","A Gerardo Morales",0.097,0.131,0.015,0.183
"P13","Seguro lo votaria",0.09,0.235,0.181,0.365
"P13","Quizás lo votaría",0.226,0.379,0.354,0.328
"P13","Nunca lo votaría",0.684,0.386,0.465,0.307
"P14","Lo votaría",0.049,0.024,0.355,0.115
"P14","Puede que lo vote",0.037,0.12,0.286,0.082
"P14","Nunca lo votaría",0.861,0.774,0.294,0.379
"P14","No sabe",0.053,0.082,0.065,0.424
"P15","Lo votaría",0.243,0.155,0.065,0.107
"P15","Puede que lo vote",0.407,0.412,0.077,0.112
"P15","Nunca lo votaría",0.251,0.349,0.807,0.215
"P15","No sabe",0.099,0.084,0.051,0.566
"P16","Lo votaría",0.361,0.147,0.011,0.048
"P16","Puede que lo vote",0.342,0.536,0.021,0.041
"P16","Nunca lo votaría",0.196,0.192,0.952,0.233
"P16","No sabe",0.101,0.125,0.016,0.678
"P18","Lo votaría",0.102,0.1,0.224,0.101
"P18","Puede que lo vote",0.047,0.203,0.331,0.049
"P18","Nunca lo votaría",0.798,0.602,0.388,0.298
"P18","No sabe",0.053,0.095,0.057,0.552
"P19","Lo votaría",0.048,0.051,0.085,0.053
"P19","Puede que lo vote",0.163,0.31,0.237,0.119
"P19","Nunca lo votaría",0.664,0.468,0.585,0.2
"P19","No sabe",0.125,0.171,0.093,0.628
"P20","La votaría",0.037,0.043,0.392,0.009
"P20","Puede que la vote",0.055,0.107,0.261,0.098
"P20","Nunca la votaría",0.857,0.813,0.29,0.397
"P20","No sabe",0.051,0.037,0.057,0.496
"P21","Lo votaría",0.032,0.126,0.296,0.126
"P21","Puede que lo vote",0.048,0.128,0.27,0.051
"P21","Nunca lo votaría",0.873,0.681,0.384,0.281
"P21","No sabe",0.047,0.065,0.05,0.542
"P22","La votaría",0.035,0.062,0.204,0.024
"P22","Puede que la vote",0.044,0.099,0.317,0.096
"P22","Nunca la votaría",0.859,0.735,0.415,0.403
"P22","No sabe",0.062,0.104,0.064,0.477
"P23","Lo votaría",0.189,0.074,0.034,0.028
"P23","Puede que lo vote",0.42,0.422,0.077,0.115
"P23","Nunca lo votaría",0.316,0.407,0.857,0.283
"P23","No sabe",0.075,0.097,0.032,0.574
"P24","Lo votaría",0.03,0.04,0.05,0.033
"P24","Puede que lo vote",0.105,0.19,0.215,0.035
"P24","Nunca lo votaría",0.744,0.668,0.639,0.438
"P24","No sabe",0.121,0.102,0.096,0.494
