"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández presidente – Daniel Scioli vice",0.3,0.274,0.325,0.263,0.324,0.268,0.327,0.379,0.268,0.258,0.307,0.286,0.625,0.059,0.13
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.372,0.36,0.384,0.287,0.344,0.427,0.437,0.297,0.392,0.428,0.377,0.362,0.109,0.666,0.481
"No sabe",0.328,0.366,0.291,0.45,0.332,0.305,0.236,0.324,0.34,0.314,0.316,0.352,0.266,0.275,0.389
