"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.37,0.325,0.411,0.403,0.373,0.352,0.346,0.342,0.376,0.396,0.383,0.344,0.509,0.294,0.27
"2",0.039,0.047,0.033,0.046,0.035,0.036,0.047,0.051,0.036,0.03,0.034,0.051,0.05,0.029,0.023
"3",0.025,0.03,0.02,0.029,0.025,0.026,0.018,0.019,0.026,0.031,0.027,0.021,0.022,0.026,0.086
"4",0.027,0.034,0.021,0.023,0.033,0.022,0.025,0.026,0.026,0.03,0.025,0.031,0.02,0.02,0.039
"5",0.117,0.138,0.097,0.088,0.131,0.124,0.111,0.101,0.119,0.135,0.114,0.121,0.089,0.138,0.101
"6",0.019,0.017,0.02,0.012,0.014,0.028,0.026,0.011,0.022,0.023,0.019,0.018,0.015,0.019,0.036
"7",0.037,0.043,0.032,0.052,0.036,0.033,0.025,0.034,0.038,0.039,0.034,0.044,0.02,0.047,0.022
"8",0.039,0.041,0.038,0.047,0.035,0.04,0.039,0.035,0.035,0.054,0.04,0.039,0.029,0.044,0.031
"9",0.327,0.325,0.328,0.3,0.318,0.339,0.363,0.381,0.322,0.262,0.324,0.331,0.246,0.383,0.392
