"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.276,0.253,0.298,0.189,0.309,0.27,0.307,0.323,0.258,0.247,0.282,0.265,0.556,0.075,0.197
"Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.301,0.282,0.319,0.177,0.252,0.385,0.434,0.266,0.302,0.343,0.292,0.318,0.093,0.586,0.264
"Javier Milei presidente – José Luis Espert vice por los liberales",0.195,0.263,0.129,0.365,0.196,0.139,0.079,0.189,0.216,0.166,0.184,0.217,0.069,0.204,0.251
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.043,0.043,0.044,0.05,0.055,0.023,0.037,0.048,0.043,0.039,0.049,0.032,0.054,0.009,0.06
"Otro candidato",0.185,0.159,0.21,0.219,0.188,0.183,0.143,0.174,0.181,0.205,0.193,0.168,0.228,0.126,0.228
