"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.31,0.291,0.328,0.259,0.317,0.319,0.328,0.346,0.299,0.286,0.307,0.316,0.661,0.048,0.158
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.386,0.386,0.385,0.279,0.371,0.434,0.448,0.316,0.42,0.413,0.402,0.354,0.112,0.685,0.49
"No sabe",0.304,0.323,0.287,0.462,0.312,0.247,0.224,0.338,0.281,0.301,0.291,0.33,0.227,0.267,0.352
