"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro",0.317,0.298,0.336,0.254,0.317,0.331,0.357,0.341,0.313,0.298,0.32,0.313,0.61,0.104,0.2
"Javier Milei – José Luis Espert",0.361,0.422,0.302,0.474,0.377,0.352,0.237,0.31,0.388,0.375,0.363,0.355,0.149,0.503,0.409
"No sabe",0.322,0.28,0.362,0.272,0.306,0.317,0.406,0.349,0.299,0.327,0.317,0.332,0.241,0.393,0.391
