"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Mucho",0.319,0.191,0.37,0.076
"P05","Bastante",0.165,0.315,0.281,0.295
"P05","Poco",0.214,0.136,0.106,0.128
"P05","Nada",0.202,0.333,0.221,0.217
"P05","No sabe",0.1,0.025,0.022,0.284
"P06","Norma Sepulveda por el MPN",0.568,0.358,0.055,0.183
"P06","Walter Erdozain por el Frente Provincial",0.166,0.115,0.421,0
"P06","No sabe",0.266,0.527,0.524,0.817
"P08","Lo votaría",0.624,0.264,0.09,0.075
"P08","Puede que lo vote",0.218,0.117,0.047,0.121
"P08","Nunca lo votaría",0.156,0.396,0.726,0.178
"P08","No sabe",0.002,0.223,0.137,0.626
"P09","Lo votaría",0.256,0.115,0.354,0.024
"P09","Puede que lo vote",0.31,0.214,0.068,0.12
"P09","Nunca lo votaría",0.309,0.346,0.368,0.146
"P09","No sabe",0.125,0.325,0.21,0.71
"P10","Positiva",0.541,0.4,0.321,0.148
"P10","Neutra",0.258,0.541,0.323,0.173
"P10","Negativa",0.075,0.015,0.328,0.097
"P10","No sabe",0.126,0.044,0.028,0.582
"P12","Positiva",0.787,0.228,0.041,0.051
"P12","Neutra",0.149,0.641,0.174,0.051
"P12","Negativa",0.054,0.025,0.785,0
"P12","No sabe",0.01,0.106,0,0.898
"P13","Si",0.289,0.192,0.263,0.159
"P13","No",0.711,0.808,0.737,0.841
