"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Andres Peressini por Iguales",0.564,0.027,0.023,0.024
"P06","Sergio Soto por MPN",0.146,0.139,0.096,0.043
"P06","Luis Bertolini por Desarrollo Ciudadano",0.11,0.123,0.3,0.017
"P06","Karina Ortiz por Unión por Plotier",0.107,0.255,0.055,0.113
"P06","Norberto Calducci por el Frente de Izquierda",0.008,0.088,0.14,0.031
"P06","Hector Agostino por el Partido Autonomista",0.056,0.048,0.005,0
"P06","No sabe",0.009,0.32,0.381,0.772
"P10","Lo votaría",0.381,0.222,0.091,0.131
"P10","Puede que lo vote",0.13,0.231,0.084,0
"P10","Nunca lo votaría",0.372,0.406,0.658,0.255
"P10","No sabe",0.117,0.141,0.167,0.614
"P11","Lo votaría",0.348,0.345,0.221,0.06
"P11","Puede que lo vote",0.205,0.189,0.118,0
"P11","Nunca lo votaría",0.322,0.265,0.463,0.057
"P11","No sabe",0.125,0.201,0.198,0.883
"P13","Lo votaría",0.354,0.232,0.051,0.118
"P13","Puede que lo vote",0.149,0.36,0.154,0.051
"P13","Nunca lo votaría",0.387,0.222,0.675,0.146
"P13","No sabe",0.11,0.186,0.12,0.685
"P14","Lo votaría",0.343,0.207,0.078,0
"P14","Puede que lo vote",0.09,0.221,0.09,0
"P14","Nunca lo votaría",0.435,0.362,0.606,0.151
"P14","No sabe",0.132,0.21,0.226,0.849
"P15","Lo votaría",0.346,0.162,0.013,0.025
"P15","Puede que lo vote",0.139,0.21,0.122,0.015
"P15","Nunca lo votaría",0.388,0.399,0.593,0.124
"P15","No sabe",0.127,0.229,0.272,0.836
"P16","Si",0.397,0.164,0.276,0.321
"P16","No",0.603,0.836,0.724,0.679
