"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Andres Peressini por Iguales",0.053,0.316,0.265,0.078
"P06","Sergio Soto por MPN",0.188,0.075,0.138,0.041
"P06","Luis Bertolini por Desarrollo Ciudadano",0.458,0.196,0.064,0.063
"P06","Karina Ortiz por Unión por Plotier",0.173,0.097,0.08,0.077
"P06","Norberto Calducci por el Frente de Izquierda",0.008,0.059,0.17,0.03
"P06","Hector Agostino por el Partido Autonomista",0.06,0.043,0,0.015
"P06","No sabe",0.06,0.214,0.283,0.696
"P10","Lo votaría",0.479,0.119,0.093,0.077
"P10","Puede que lo vote",0.114,0.445,0.069,0.023
"P10","Nunca lo votaría",0.343,0.401,0.717,0.386
"P10","No sabe",0.064,0.035,0.121,0.514
"P12","Lo votaría",0.366,0.398,0.255,0.128
"P12","Puede que lo vote",0.229,0.231,0.132,0.129
"P12","Nunca lo votaría",0.376,0.371,0.592,0.328
"P12","No sabe",0.029,0,0.021,0.415
"P13","Lo votaría",0.376,0.168,0.061,0.119
"P13","Puede que lo vote",0.216,0.377,0.076,0.166
"P13","Nunca lo votaría",0.336,0.391,0.763,0.204
"P13","No sabe",0.072,0.064,0.1,0.511
"P14","Lo votaría",0.362,0.134,0.149,0
"P14","Puede que lo vote",0.166,0.256,0.029,0.051
"P14","Nunca lo votaría",0.327,0.508,0.695,0.266
"P14","No sabe",0.145,0.102,0.127,0.683
"P15","Lo votaría",0.409,0.106,0.017,0.011
"P15","Puede que lo vote",0.085,0.378,0.113,0.064
"P15","Nunca lo votaría",0.396,0.393,0.717,0.175
"P15","No sabe",0.11,0.123,0.153,0.75
"P16","Si",0.317,0.207,0.355,0.235
"P16","No",0.683,0.793,0.645,0.765
