"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Sergio Massa",0.309,0.357,0.262,0.271,0.263,0.316,0.416,0.35,0.325,0.24,0.286,0.433,0.595
"A Daniel Scioli",0.076,0.083,0.07,0.137,0.084,0.067,0.024,0.111,0.086,0.025,0.075,0.109,0
"A algún candidato del peronismo",0.191,0.174,0.207,0.25,0.182,0.201,0.149,0.24,0.17,0.175,0.162,0.293,0.109
"Wado de Pedro",0.424,0.386,0.461,0.342,0.471,0.416,0.411,0.299,0.419,0.56,0.477,0.165,0.296
