"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P21","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.633,0.37,0.159,0.224
"P21","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.127,0.145,0.021,0.09
"P21","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.043,0.215,0.402,0.238
"P21","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.075,0.053,0.101,0.039
"P21","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.112,0.175,0.259,0.204
"P21","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.011,0.004,0
"P21","En blanco",0.01,0.012,0.028,0.048
"P21","No sabe",0,0.019,0.026,0.157
"P22","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.741,0.387,0.111,0.296
"P22","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.103,0.338,0.494,0.212
"P22","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.095,0.192,0.282,0.171
"P22","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.019,0.023,0.014
"P22","En blanco",0,0.018,0.061,0.12
"P22","No sabe",0.057,0.046,0.029,0.187
"P23","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.767,0.364,0.143,0.386
"P23","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.103,0.274,0.406,0.152
"P23","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.095,0.253,0.291,0.156
"P23","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.028,0.008,0.014
"P23","En blanco",0,0.023,0.074,0.101
"P23","No sabe",0.031,0.058,0.078,0.191
"P24","Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.795,0.484,0.132,0.331
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.1,0.235,0.49,0.236
"P24","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.095,0.183,0.265,0.137
"P24","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.048,0.006,0.014
"P24","En blanco",0,0.016,0.06,0.101
"P24","No sabe",0.006,0.034,0.047,0.181
"P25","Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.805,0.485,0.125,0.328
"P25","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.025,0.225,0.426,0.123
"P25","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.163,0.192,0.28,0.166
"P25","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.023,0.005,0.033
"P25","En blanco",0,0.027,0.076,0.194
"P25","No sabe",0.003,0.048,0.088,0.156
"P26","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.792,0.408,0.126,0.313
"P26","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.093,0.353,0.511,0.163
"P26","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.108,0.181,0.253,0.195
"P26","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.019,0.003,0.034
"P26","En blanco",0,0.02,0.052,0.15
"P26","No sabe",0.003,0.019,0.055,0.145
"P27","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.795,0.41,0.124,0.324
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.093,0.267,0.413,0.15
"P27","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.105,0.245,0.273,0.137
"P27","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.017,0.006,0.062
"P27","En blanco",0,0.037,0.08,0.166
"P27","No sabe",0.003,0.024,0.104,0.161
"P28","Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.788,0.475,0.118,0.392
"P28","Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.092,0.254,0.508,0.163
"P28","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.098,0.157,0.225,0.102
"P28","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.014,0.044,0.009,0.014
"P28","No sabe",0.008,0.07,0.14,0.329
"P29","Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.78,0.46,0.119,0.374
"P29","Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.1,0.296,0.509,0.231
"P29","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.098,0.13,0.226,0.053
"P29","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.014,0.049,0.009,0.053
"P29","No sabe",0.008,0.065,0.137,0.289
"P30","Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.781,0.415,0.135,0.338
"P30","Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.103,0.357,0.511,0.163
"P30","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.099,0.143,0.247,0.142
"P30","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.014,0.027,0.013,0.014
"P30","No sabe",0.003,0.058,0.094,0.343
"P31","Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.8,0.408,0.157,0.362
"P31","Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.095,0.358,0.475,0.191
"P31","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.098,0.156,0.264,0.142
"P31","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.004,0.02,0.022,0.043
"P31","No sabe",0.003,0.058,0.082,0.262
"P32","Lo votaría",0.667,0.332,0.133,0.184
"P32","Puede que lo vote",0.132,0.358,0.202,0.059
"P32","Nunca lo votaría",0.148,0.225,0.561,0.128
"P32","No sabe",0.053,0.085,0.104,0.629
"P33","Lo votaría",0.401,0.144,0.074,0.08
"P33","Puede que lo vote",0.207,0.45,0.167,0.111
"P33","Nunca lo votaría",0.285,0.315,0.62,0.072
"P33","No sabe",0.107,0.091,0.139,0.737
"P34","Lo votaría",0.116,0.132,0.25,0.141
"P34","Puede que lo vote",0.263,0.444,0.223,0.072
"P34","Nunca lo votaría",0.406,0.342,0.377,0.128
"P34","No sabe",0.215,0.082,0.15,0.659
"P35","Lo votaría",0.137,0.197,0.327,0.125
"P35","Puede que lo vote",0.366,0.346,0.231,0.061
"P35","Nunca lo votaría",0.384,0.416,0.362,0.21
"P35","No sabe",0.113,0.041,0.08,0.604
"P36","Lo votaría",0.825,0.354,0.141,0.304
"P36","Puede que lo vote",0.099,0.406,0.083,0
"P36","Nunca lo votaría",0.076,0.225,0.775,0.222
"P36","No sabe",0,0.015,0.001,0.474
"P38","Lo votaría",0.182,0.161,0.264,0.045
"P38","Puede que lo vote",0.324,0.453,0.175,0.106
"P38","Nunca lo votaría",0.364,0.367,0.479,0.088
"P38","No sabe",0.13,0.019,0.082,0.761
"P39","Lo votaría",0.167,0.285,0.361,0.158
"P39","Puede que lo vote",0.33,0.344,0.225,0.109
"P39","Nunca lo votaría",0.46,0.348,0.387,0.207
"P39","No sabe",0.043,0.023,0.027,0.526
"P40","Lo votaría",0.097,0.169,0.181,0.136
"P40","Puede que lo vote",0.398,0.415,0.214,0.103
"P40","Nunca lo votaría",0.405,0.373,0.497,0.181
"P40","No sabe",0.1,0.043,0.108,0.58
"P41","Lo votaría",0.416,0.307,0.088,0.133
"P41","Puede que lo vote",0.44,0.498,0.122,0.343
"P41","Nunca lo votaría",0.144,0.195,0.772,0.156
"P41","No sabe",0,0,0.018,0.368
"P42","Lo votaría",0.719,0.348,0.09,0.204
"P42","Puede que lo vote",0.259,0.459,0.113,0.207
"P42","Nunca lo votaría",0.022,0.183,0.782,0.213
"P42","No sabe",0,0.01,0.015,0.376
"P43","Lo votaría",0.442,0.182,0.059,0.081
"P43","Puede que lo vote",0.401,0.705,0.117,0.205
"P43","Nunca lo votaría",0.107,0.103,0.801,0.243
"P43","No sabe",0.05,0.01,0.023,0.471
"P44","La votaría",0.083,0.246,0.472,0.17
"P44","Puede que la vote",0.429,0.406,0.22,0.149
"P44","Nunca la votaría",0.456,0.327,0.28,0.288
"P44","No sabe",0.032,0.021,0.028,0.393
"P45","Lo votaría",0.091,0.231,0.278,0.104
"P45","Puede que lo vote",0.392,0.344,0.284,0.194
"P45","Nunca lo votaría",0.503,0.401,0.404,0.329
"P45","No sabe",0.014,0.024,0.034,0.373
"P46","Lo votaría",0.125,0.235,0.308,0.16
"P46","Puede que lo vote",0.334,0.302,0.232,0.109
"P46","Nunca lo votaría",0.541,0.459,0.425,0.29
"P46","No sabe",0,0.004,0.035,0.441
"P47","Si",0.425,0.622,0.477,0.246
"P47","No",0.575,0.378,0.523,0.754
