"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.263,0.225,0.299,0.142,0.271,0.3,0.312,0.205,0.262,0.328,0.515,0.085,0.12
"Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.068,0.087,0.049,0.087,0.074,0.061,0.046,0.074,0.077,0.044,0.12,0.025,0.096
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.274,0.281,0.267,0.181,0.237,0.33,0.362,0.258,0.279,0.283,0.132,0.47,0.279
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.083,0.07,0.095,0.1,0.078,0.086,0.072,0.106,0.065,0.087,0.026,0.146,0.08
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.19,0.231,0.151,0.358,0.233,0.103,0.063,0.222,0.195,0.147,0.081,0.227,0.274
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.018,0.019,0.018,0.02,0.021,0.01,0.02,0.022,0.016,0.019,0.016,0.012,0.01
"En blanco",0.034,0.03,0.038,0.033,0.03,0.036,0.04,0.038,0.036,0.026,0.034,0.007,0.046
"No sabe",0.07,0.057,0.083,0.079,0.056,0.074,0.085,0.075,0.07,0.066,0.076,0.028,0.095
