"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"La votaría",0.104,0.134,0.074,0.094,0.099,0.082,0.147,0.133,0.092,0.094,0.19,0.033,0
"Puede que la vote",0.314,0.314,0.315,0.268,0.33,0.309,0.328,0.24,0.361,0.311,0.411,0.212,0.261
"Nunca la votaría",0.505,0.479,0.531,0.451,0.504,0.57,0.472,0.528,0.473,0.535,0.335,0.691,0.59
"No sabe",0.077,0.073,0.08,0.187,0.067,0.039,0.053,0.099,0.074,0.06,0.064,0.064,0.149
