"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.498,0.581,0.414,0.404,0.532,0.536,0.463,0.471,0.474,0.563,0.529,0.498,0.311
"No",0.502,0.419,0.586,0.596,0.468,0.464,0.537,0.529,0.526,0.437,0.471,0.502,0.689
