"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P11","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.005,0.011,0.027,0
"P11","En blanco",0.017,0.022,0.02,0.055
"P11","No sabe",0.032,0.064,0.029,0.22
"P13","Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.103,0.28,0.571,0.099
"P13","A Leonardo Grosso a intendente por Unión por la Patria",0.015,0.063,0.063,0.05
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.706,0.09,0.081,0.027
"P13","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.076,0.132,0.027,0.051
"P13","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.084,0.348,0.166,0.474
"P13","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.002,0.01,0.035,0
"P13","En blanco",0,0.019,0.02,0.083
"P13","No sabe",0.014,0.058,0.037,0.216
"P15","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.114,0.166,0.576,0.128
"P15","A Leonardo Grosso a intendente por Unión por la Patria",0.009,0.049,0.093,0.05
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.724,0.187,0.086,0.05
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.054,0.152,0.019,0.024
"P15","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.087,0.356,0.165,0.474
"P15","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.002,0.013,0.016,0.055
"P15","En blanco",0,0.022,0.028,0.027
"P15","No sabe",0.01,0.055,0.017,0.192
"P17","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.094,0.146,0.545,0.203
"P17","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.027,0.118,0.068,0.024
"P17","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.694,0.092,0.094,0.141
"P17","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.081,0.129,0.018,0
"P17","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.093,0.381,0.161,0.53
"P17","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.026,0.027,0
"P17","En blanco",0,0.026,0.035,0.027
"P17","No sabe",0.011,0.082,0.052,0.075
"P19","Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.105,0.282,0.554,0.154
"P19","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.004,0.052,0.036,0.079
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.708,0.073,0.07,0.05
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.09,0.143,0.047,0
"P19","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.084,0.364,0.179,0.474
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.017,0.03,0
"P19","En blanco",0,0.022,0.048,0.027
"P19","No sabe",0.005,0.047,0.036,0.216
"P21","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.097,0.183,0.591,0.203
"P21","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.006,0.149,0.067,0.024
"P21","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.726,0.089,0.076,0
"P21","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.077,0.128,0.04,0.055
"P21","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.08,0.374,0.162,0.474
"P21","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.005,0.006,0.006,0
"P21","En blanco",0.003,0.024,0.04,0.051
"P21","No sabe",0.006,0.047,0.018,0.193
"P22","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.052,0.211,0.608,0.203
"P22","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.792,0.288,0.061,0.103
"P22","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.138,0.374,0.169,0.333
"P22","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.001,0.014,0.046,0
"P22","En blanco",0.005,0.027,0.081,0.196
"P22","No sabe",0.012,0.086,0.035,0.165
"P23","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.077,0.208,0.63,0.254
"P23","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.622,0.261,0.087,0.024
"P23","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.159,0.412,0.154,0.361
"P23","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.001,0.025,0.023,0
"P23","En blanco",0.052,0.016,0.064,0.169
"P23","No sabe",0.089,0.078,0.042,0.192
"P24","Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.052,0.303,0.642,0.254
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.786,0.205,0.073,0.079
"P24","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.119,0.37,0.159,0.271
"P24","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.038,0.016,0.062
"P24","En blanco",0.032,0.02,0.053,0.169
"P24","No sabe",0.011,0.064,0.057,0.165
"P25","Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.045,0.314,0.635,0.227
"P25","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.615,0.188,0.089,0.165
"P25","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.194,0.378,0.148,0.192
"P25","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.014,0.024,0.027
"P25","En blanco",0.055,0.036,0.065,0.224
"P25","No sabe",0.091,0.07,0.039,0.165
"P26","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.044,0.237,0.649,0.227
"P26","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.823,0.279,0.055,0.165
"P26","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.117,0.344,0.191,0.219
"P26","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.027,0.009,0
"P26","En blanco",0.006,0.031,0.073,0.192
"P26","No sabe",0.01,0.082,0.023,0.197
"P27","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.045,0.24,0.65,0.227
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.608,0.255,0.082,0.165
"P27","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.184,0.39,0.138,0.192
"P27","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.003,0.023,0.019,0
"P27","En blanco",0.064,0.029,0.068,0.251
"P27","No sabe",0.096,0.063,0.043,0.165
"P28","Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.042,0.301,0.633,0.254
"P28","Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.809,0.221,0.07,0.024
"P28","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.101,0.291,0.147,0.307
"P28","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.001,0.046,0.024,0
"P28","No sabe",0.047,0.141,0.126,0.415
"P29","Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.043,0.29,0.626,0.227
"P29","Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.787,0.274,0.097,0.086
"P29","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.101,0.264,0.143,0.273
"P29","A los candidatos a gobernador y a intendente del Frente de Izquierda",0,0.041,0.034,0.055
"P29","No sabe",0.069,0.131,0.1,0.359
"P30","Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.043,0.256,0.666,0.185
"P30","Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.797,0.281,0.102,0.086
"P30","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.107,0.306,0.16,0.3
"P30","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.008,0.036,0.014,0
"P30","No sabe",0.045,0.121,0.058,0.429
"P31","Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.048,0.242,0.702,0.254
"P31","Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.758,0.3,0.079,0.048
"P31","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.12,0.329,0.158,0.339
"P31","A los candidatos a gobernador y a intendente del Frente de Izquierda",0,0.059,0.013,0
"P31","No sabe",0.074,0.07,0.048,0.359
"P32","Lo votaría",0.104,0.187,0.49,0.216
"P32","Puede que lo vote",0.277,0.247,0.206,0.073
"P32","Nunca lo votaría",0.496,0.403,0.236,0.273
"P32","No sabe",0.123,0.163,0.068,0.438
"P33","Lo votaría",0.065,0.113,0.226,0.062
"P33","Puede que lo vote",0.267,0.289,0.249,0.08
"P33","Nunca lo votaría",0.491,0.488,0.382,0.273
"P33","No sabe",0.177,0.11,0.143,0.585
"P34","Lo votaría",0.417,0.103,0.061,0.027
"P34","Puede que lo vote",0.19,0.501,0.176,0.199
"P34","Nunca lo votaría",0.261,0.269,0.574,0.112
"P34","No sabe",0.132,0.127,0.189,0.662
"P35","Lo votaría",0.538,0.168,0.049,0.117
"P35","Puede que lo vote",0.215,0.463,0.134,0.223
"P35","Nunca lo votaría",0.161,0.3,0.711,0.099
"P35","No sabe",0.086,0.069,0.106,0.561
"P36","Lo votaría",0.064,0.246,0.605,0.177
"P36","Puede que lo vote",0.217,0.245,0.09,0.117
"P36","Nunca lo votaría",0.715,0.475,0.286,0.246
"P36","No sabe",0.004,0.034,0.019,0.46
"P37","La votaría",0.025,0.152,0.151,0.062
"P37","Puede que la vote",0.222,0.424,0.32,0.117
"P37","Nunca la votaría",0.714,0.385,0.458,0.26
"P37","No sabe",0.039,0.039,0.071,0.561
"P38","Lo votaría",0.494,0.083,0.052,0.007
"P38","Puede que lo vote",0.168,0.599,0.072,0.224
"P38","Nunca lo votaría",0.239,0.253,0.764,0.166
"P38","No sabe",0.099,0.065,0.112,0.603
"P39","Lo votaría",0.646,0.195,0.077,0.062
"P39","Puede que lo vote",0.223,0.502,0.071,0.257
"P39","Nunca lo votaría",0.106,0.255,0.801,0.178
"P39","No sabe",0.025,0.048,0.051,0.503
"P40","Lo votaría",0.207,0.213,0.086,0.08
"P40","Puede que lo vote",0.343,0.46,0.077,0.128
"P40","Nunca lo votaría",0.332,0.23,0.744,0.291
"P40","No sabe",0.118,0.097,0.093,0.501
"P41","Lo votaría",0.038,0.177,0.386,0.131
"P41","Puede que lo vote",0.304,0.307,0.27,0.178
"P41","Nunca lo votaría",0.652,0.503,0.323,0.231
"P41","No sabe",0.006,0.013,0.021,0.46
"P42","Lo votaría",0.05,0.21,0.507,0.108
"P42","Puede que lo vote",0.269,0.278,0.166,0.3
"P42","Nunca lo votaría",0.673,0.484,0.321,0.09
"P42","No sabe",0.008,0.028,0.006,0.502
"P43","Lo votaría",0.054,0.151,0.209,0.183
"P43","Puede que lo vote",0.258,0.471,0.321,0.136
"P43","Nunca lo votaría",0.657,0.368,0.43,0.12
"P43","No sabe",0.031,0.01,0.04,0.561
"P45","Lo votaría",0.509,0.143,0.039,0.062
"P45","Puede que lo vote",0.302,0.596,0.068,0.156
"P45","Nunca lo votaría",0.173,0.259,0.862,0.049
"P45","No sabe",0.016,0.002,0.031,0.733
"P46","Lo votaría",0.238,0.367,0.167,0.248
"P46","Puede que lo vote",0.348,0.361,0.077,0.117
"P46","Nunca lo votaría",0.34,0.258,0.749,0.176
"P46","No sabe",0.074,0.014,0.007,0.459
"P47","Si",0.494,0.498,0.531,0.311
"P47","No",0.506,0.502,0.469,0.689
