"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.229,0.235,0.223,0.138,0.225,0.253,0.301,0.216,0.233,0.236,0.45,0.058,0.1
"A Leonardo Grosso a intendente por Unión por la Patria",0.048,0.04,0.054,0.025,0.064,0.043,0.042,0.044,0.045,0.056,0.08,0.021,0.036
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.241,0.249,0.234,0.147,0.21,0.324,0.3,0.231,0.229,0.276,0.094,0.479,0.197
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.092,0.083,0.101,0.074,0.09,0.099,0.108,0.099,0.079,0.108,0.05,0.164,0.145
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.198,0.22,0.178,0.379,0.223,0.117,0.062,0.204,0.214,0.164,0.126,0.223,0.29
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.019,0.024,0.015,0.014,0.025,0.013,0.021,0.004,0.022,0.031,0.023,0.004,0.02
"En blanco",0.043,0.038,0.048,0.072,0.035,0.039,0.034,0.072,0.034,0.026,0.038,0.013,0.06
"No sabe",0.13,0.111,0.147,0.151,0.128,0.112,0.132,0.13,0.144,0.103,0.139,0.038,0.152
