"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.294,0.295,0.293,0.113,0.343,0.302,0.324,0.273,0.294,0.314,0.597,0.039,0.164
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.275,0.277,0.272,0.257,0.207,0.331,0.342,0.323,0.252,0.264,0.117,0.488,0.31
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.211,0.268,0.155,0.287,0.28,0.154,0.102,0.2,0.231,0.191,0.106,0.243,0.353
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.016,0.012,0.019,0,0.021,0.018,0.013,0,0.016,0.03,0.022,0.006,0
"En blanco",0.073,0.064,0.083,0.196,0.034,0.061,0.073,0.109,0.049,0.078,0.043,0.087,0.035
"No sabe",0.131,0.084,0.178,0.147,0.115,0.134,0.146,0.095,0.158,0.123,0.115,0.137,0.138
