"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.589,0.456,0.388,0.592
"P05","Bastante",0.284,0.326,0.383,0.328
"P05","Poco",0.107,0.191,0.162,0
"P05","Nada",0.02,0.027,0.064,0
"P05","No sabe",0,0,0.003,0.08
"P06","Siempre",0.282,0.303,0.295,0.247
"P06","Casi siempre",0.482,0.397,0.386,0.128
"P06","Casi nunca",0.154,0.273,0.186,0.311
"P06","Nunca, pero esta es una excepción",0.082,0.027,0.133,0.314
"P08","Unión por la Patria y el peronismo",0.79,0.34,0.15,0.066
"P08","Juntos por el Cambio",0.095,0.349,0.508,0.203
"P08","De los Liberales libertarios",0.045,0.18,0.26,0.375
"P08","De la Izquierda",0.017,0.04,0.014,0.028
"P08","No sabe",0.053,0.091,0.068,0.328
"P09","A Sergio Massa",0.489,0.158,0.154,0.364
"P09","A Daniel Scioli",0.081,0.016,0.286,0
"P09","A algún candidato del peronismo",0.052,0.082,0.292,0
"P09","Wado de Pedro",0.378,0.744,0.268,0.636
"P10","A Horacio Rodriguez Larreta",0.244,0.12,0.094,0.706
"P10","A Patricia Bullrich",0.593,0.77,0.822,0.294
"P10","A Facundo Manes",0.067,0.085,0.021,0
"P10","A Gerardo Morales",0.096,0.025,0.063,0
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.716,0.189,0.096,0.059
"P11","A Leonardo Grosso a intendente por Unión por la Patria",0.084,0.072,0.033,0.009
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.033,0.343,0.438,0.048
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.023,0.109,0.104,0.105
"P11","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.091,0.198,0.255,0.419
"P11","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.024,0.016,0.006,0.028
"P11","En blanco",0,0.016,0.035,0
"P11","No sabe",0.029,0.057,0.033,0.332
"P13","Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.712,0.281,0.171,0.029
"P13","A Leonardo Grosso a intendente por Unión por la Patria",0.092,0.079,0.012,0
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.047,0.295,0.409,0.04
"P13","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.004,0.095,0.087,0.152
"P13","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.06,0.185,0.265,0.419
"P13","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.017,0.025,0.006,0.028
"P13","En blanco",0.002,0.008,0.019,0.119
"P13","No sabe",0.066,0.032,0.031,0.213
"P15","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.681,0.366,0.074,0.057
"P15","A Leonardo Grosso a intendente por Unión por la Patria",0.088,0.045,0.037,0.048
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.089,0.25,0.499,0.011
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.024,0.086,0.074,0.142
"P15","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.059,0.205,0.26,0.419
"P15","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.016,0.011,0.006,0.08
"P15","En blanco",0,0.008,0.027,0.039
"P15","No sabe",0.043,0.029,0.023,0.204
"P17","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.702,0.303,0.068,0.029
"P17","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.077,0.032,0.085,0.034
