"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.311,0.349,0.274,0.196,0.329,0.318,0.364,0.249,0.336,0.333,0.653,0.026,0.128
"Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.373,0.341,0.405,0.305,0.317,0.46,0.426,0.384,0.352,0.397,0.142,0.702,0.398
"Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.174,0.198,0.15,0.275,0.235,0.108,0.06,0.153,0.199,0.153,0.088,0.159,0.355
"A los candidatos a gobernador y a intendente del Frente de Izquierda",0.027,0.018,0.036,0,0.036,0.041,0.016,0.013,0.029,0.038,0.034,0.006,0.024
"No sabe",0.115,0.094,0.135,0.224,0.083,0.073,0.134,0.201,0.084,0.079,0.083,0.107,0.095
