"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.179,0.155,0.2,0.27,0.178,0.154,0.129,0.134,0.195,0.207,0.173,0.188,0.159
"A Patricia Bullrich",0.675,0.68,0.67,0.496,0.634,0.774,0.795,0.653,0.699,0.66,0.503,0.732,0.78
"A Facundo Manes",0.07,0.075,0.066,0.012,0.133,0.051,0.032,0.123,0.034,0.068,0.148,0.035,0.02
"A Gerardo Morales",0.076,0.09,0.064,0.222,0.055,0.021,0.044,0.09,0.072,0.065,0.176,0.045,0.041
