"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.321,0.33,0.311,0.206,0.374,0.317,0.313,0.313,0.315,0.338,0.646,0.054,0.115
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.26,0.247,0.274,0.153,0.229,0.312,0.333,0.292,0.244,0.255,0.099,0.471,0.365
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.198,0.24,0.156,0.23,0.271,0.157,0.091,0.159,0.227,0.189,0.089,0.24,0.237
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.018,0.021,0.015,0.01,0.023,0.018,0.016,0.014,0.015,0.027,0.025,0.003,0
"En blanco",0.089,0.072,0.105,0.234,0.042,0.078,0.078,0.102,0.081,0.088,0.056,0.103,0.113
"No sabe",0.114,0.09,0.139,0.167,0.061,0.118,0.169,0.12,0.118,0.103,0.085,0.129,0.17
