"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.249,0.247,0.25,0.152,0.281,0.255,0.273,0.24,0.24,0.274,0.504,0.049,0.184
"Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.044,0.06,0.028,0.027,0.046,0.049,0.051,0.057,0.033,0.047,0.073,0.013,0.032
"Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.265,0.25,0.281,0.135,0.228,0.36,0.348,0.239,0.276,0.277,0.103,0.502,0.217
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.1,0.088,0.113,0.13,0.089,0.11,0.082,0.115,0.098,0.088,0.067,0.154,0.097
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.191,0.229,0.154,0.352,0.23,0.099,0.073,0.215,0.191,0.165,0.082,0.232,0.25
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.022,0.016,0.027,0.017,0.026,0.011,0.03,0.018,0.02,0.029,0.024,0.008,0
"En blanco",0.033,0.03,0.035,0.055,0.02,0.027,0.042,0.04,0.026,0.036,0.038,0.009,0.037
"No sabe",0.096,0.08,0.112,0.132,0.08,0.089,0.101,0.076,0.116,0.084,0.109,0.033,0.183
