"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.328,0.309,0.345,0.382,0.357,0.323,0.248,0.326,0.318,0.336,0.727,0.117,0.276
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.347,0.301,0.385,0.215,0.308,0.39,0.464,0.316,0.376,0.338,0.107,0.504,0.385
"Ramiro Marra por la Libertad Avanza",0.159,0.229,0.101,0.294,0.169,0.116,0.083,0.167,0.137,0.17,0.069,0.193,0.072
"Vanina Biasi por el Frente de Izquierda",0.025,0.029,0.022,0.019,0.044,0.009,0.018,0.063,0.013,0.021,0.026,0.015,0.134
"Otros",0.046,0.047,0.045,0.037,0.039,0.041,0.068,0.045,0.052,0.042,0.031,0.06,0.008
"En blanco",0.043,0.039,0.045,0.019,0.034,0.07,0.048,0.05,0.045,0.039,0.013,0.058,0.041
"No sabe",0.052,0.046,0.057,0.034,0.049,0.051,0.071,0.033,0.059,0.054,0.027,0.053,0.084
