"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.356,0.349,0.362,0.374,0.395,0.335,0.301,0.366,0.327,0.371,0.76,0.16,0.162
"Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.412,0.385,0.433,0.285,0.38,0.454,0.515,0.43,0.436,0.391,0.076,0.629,0.428
"En blanco",0.157,0.197,0.124,0.271,0.166,0.125,0.089,0.113,0.15,0.174,0.11,0.149,0.218
"No sabe",0.075,0.069,0.081,0.07,0.059,0.086,0.095,0.091,0.087,0.064,0.054,0.062,0.192
