"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.652,0.555,0.497,0.246
"P06","Bastante",0.24,0.265,0.352,0.388
"P06","Poco",0.086,0.158,0.128,0.269
"P06","Nada",0.018,0.014,0.019,0.069
"P06","No sabe",0.004,0.008,0.004,0.028
"P07","Siempre",0.29,0.329,0.268,0.295
"P07","Casi siempre",0.456,0.414,0.471,0.274
"P07","Casi nunca",0.217,0.187,0.212,0.378
"P07","Nunca, pero esta es una excepción",0.037,0.07,0.049,0.053
"P08","Tiene Decidido que va a ir a votar",0.87,0.816,0.861,0.804
"P08","Tiene dudas sobre si va a ir a  votar",0.08,0.148,0.087,0.085
"P08","Tiene Decidido que no va a ir a votar",0.05,0.036,0.052,0.111
"P10","Unión por la Patria",0.844,0.216,0.098,0.128
"P10","Juntos por el Cambio",0.102,0.381,0.628,0.26
"P10","Liberales",0.023,0.204,0.192,0.147
"P10","Izquierda",0.018,0.08,0.023,0.09
"P10","Otro",0.003,0.011,0.028,0.063
"P10","No sabe",0.01,0.108,0.031,0.312
"P11","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.718,0.025,0.019,0.043
"P11","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.196,0.179,0.021,0.061
"P11","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.016,0.276,0.526,0.192
"P11","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.022,0.158,0.189,0.152
"P11","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.013,0.153,0.181,0.202
"P11","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.013,0.13,0.02,0.08
"P11","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.005,0.021,0.008,0.078
"P11","Otros",0.005,0.015,0.01,0.035
"P11","En blanco",0,0.008,0.014,0.063
"P11","No sabe",0.012,0.035,0.012,0.094
"P14","Totalmente seguro",0.673,0.486,0.684,0.393
"P14","Bastante seguro",0.18,0.126,0.159,0.081
"P14","Algo seguro",0.094,0.165,0.097,0.359
"P14","Para nada seguro",0.053,0.223,0.06,0.167
"P15","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.789,0.114,0.034,0.069
"P15","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.033,0.275,0.499,0.218
"P15","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.058,0.258,0.199,0.31
"P15","Ramiro Marra por la Libertad Avanza",0.066,0.135,0.195,0.072
"P15","Vanina Biasi por el Frente de Izquierda",0.029,0.149,0.017,0.056
"P15","Otros",0.014,0.056,0.019,0.065
"P15","En blanco",0.002,0,0.014,0.017
"P15","No sabe",0.009,0.013,0.023,0.193
"P18","Totalmente seguro",0.73,0.538,0.667,0.532
"P18","Bastante seguro",0.147,0.22,0.172,0.126
"P18","Algo seguro",0.052,0.184,0.118,0.109
"P18","Para nada seguro",0.071,0.058,0.043,0.233
"P23","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.541,0.245,0.03,0.103
"P23","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.251,0.106,0.035,0.042
"P23","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.068,0.231,0.421,0.198
"P23","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.037,0.188,0.224,0.136
