"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.325,0.293,0.351,0.342,0.358,0.333,0.249,0.241,0.321,0.353,0.745,0.104,0.313
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.404,0.34,0.456,0.215,0.356,0.45,0.579,0.361,0.455,0.386,0.091,0.653,0.223
"Ramiro Marra por la Libertad Avanza",0.127,0.2,0.067,0.302,0.127,0.071,0.049,0.224,0.083,0.124,0.054,0.142,0.148
"Vanina Biasi por el Frente de Izquierda",0.032,0.043,0.022,0.053,0.041,0.018,0.014,0.074,0.013,0.03,0.031,0.021,0.123
"Otros",0.033,0.041,0.028,0,0.033,0.046,0.047,0.025,0.026,0.041,0.031,0.028,0.04
"En blanco",0.032,0.034,0.03,0.019,0.037,0.037,0.029,0.045,0.027,0.03,0.02,0.021,0.057
"No sabe",0.047,0.049,0.046,0.069,0.048,0.045,0.033,0.03,0.075,0.036,0.028,0.031,0.096
