"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.53,0.489,0.57,0.339
"P06","Bastante",0.22,0.351,0.317,0.3
"P06","Poco",0.18,0.126,0.093,0.308
"P06","Nada",0.07,0.03,0.014,0.046
"P06","No sabe",0,0.004,0.006,0.007
"P07","Siempre",0.343,0.228,0.308,0.175
"P07","Casi siempre",0.377,0.457,0.455,0.405
"P07","Casi nunca",0.22,0.251,0.197,0.365
"P07","Nunca, pero esta es una excepción",0.06,0.064,0.04,0.055
"P08","Tiene Decidido que va a ir a votar",0.746,0.873,0.875,0.731
"P08","Tiene dudas sobre si va a ir a  votar",0.103,0.104,0.082,0.088
"P08","Tiene Decidido que no va a ir a votar",0.151,0.023,0.043,0.181
"P10","Unión por la Patria",0.272,0.451,0.358,0.236
"P10","Juntos por el Cambio",0.315,0.348,0.438,0.405
"P10","Liberales",0.186,0.094,0.138,0.193
"P10","Izquierda",0.122,0.057,0.017,0.016
"P10","Otro",0.036,0.01,0.019,0.038
"P10","No sabe",0.069,0.04,0.03,0.112
"P11","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.259,0.284,0.248,0.26
"P11","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.179,0.136,0.082,0.035
"P11","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.073,0.26,0.364,0.157
"P11","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.154,0.146,0.122,0.224
"P11","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.033,0.077,0.135,0.214
"P11","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.104,0.072,0.014,0
"P11","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.15,0.006,0.001,0.017
"P11","Otros",0.042,0.007,0.009,0
"P11","En blanco",0,0.006,0.013,0.009
"P11","No sabe",0.006,0.006,0.012,0.084
"P14","Totalmente seguro",0.508,0.58,0.703,0.459
"P14","Bastante seguro",0.204,0.212,0.133,0.295
"P14","Algo seguro",0.081,0.143,0.096,0.178
"P14","Para nada seguro",0.207,0.065,0.068,0.068
"P15","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.25,0.34,0.298,0.182
"P15","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.203,0.189,0.353,0.355
"P15","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.172,0.283,0.119,0.238
"P15","Ramiro Marra por la Libertad Avanza",0.16,0.114,0.152,0.107
"P15","Vanina Biasi por el Frente de Izquierda",0.193,0.042,0.02,0.036
"P15","Otros",0,0.018,0.026,0
"P15","En blanco",0.011,0.005,0.008,0.01
"P15","No sabe",0.011,0.009,0.024,0.072
"P18","Totalmente seguro",0.597,0.592,0.696,0.665
"P18","Bastante seguro",0.181,0.208,0.151,0.175
"P18","Algo seguro",0.171,0.127,0.096,0.081
"P18","Para nada seguro",0.051,0.073,0.057,0.079
"P23","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.251,0.221,0.23,0.126
"P23","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.126,0.163,0.106,0.06
"P23","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.237,0.218,0.3,0.304
"P23","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.178,0.166,0.135,0.206
"P23","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.067,0.1,0.134,0.181
"P23","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.023,0.042,0.019,0.007
"P23","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.089,0.032,0,0
"P23","Otros",0,0.012,0.017,0.009
"P23","En blanco",0.029,0.025,0.037,0.016
"P23","No sabe",0,0.021,0.022,0.091
"P26","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.301,0.247,0.231,0.224
"P26","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.174,0.239,0.276,0.232
"P26","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.092,0.155,0.168,0.119
"P26","Ramiro Marra por la Libertad Avanza",0.311,0.057,0.118,0.196
"P26","Vanina Biasi por el Frente de Izquierda",0.067,0.12,0.053,0.051
"P26","Otros",0.022,0.042,0.044,0.01
"P26","En blanco",0.025,0.066,0.062,0.093
"P26","No sabe",0.008,0.074,0.048,0.075
"P30","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.243,0.349,0.309,0.29
"P30","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.189,0.307,0.432,0.222
"P30","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.079,0.128,0.145,0.24
"P30","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.111,0.063,0.024,0.007
"P30","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.174,0.041,0.004,0.017
"P30","Otros",0.055,0.029,0.015,0.056
"P30","En blanco",0.061,0.059,0.035,0.097
"P30","No sabe",0.088,0.024,0.036,0.071
"P31","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.29,0.386,0.298,0.283
"P31","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.364,0.301,0.353,0.352
"P31","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.129,0.149,0.191,0.215
"P31","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.023,0.079,0.029,0
"P31","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.127,0.043,0,0.035
"P31","Otros",0.055,0.026,0.032,0.007
"P31","En blanco",0.012,0.003,0.034,0.018
"P31","No sabe",0,0.013,0.063,0.09
"P32","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.266,0.419,0.335,0.217
"P32","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.304,0.316,0.447,0.351
"P32","Ramiro Marra por la Libertad Avanza",0.14,0.117,0.123,0.234
"P32","Vanina Biasi por el Frente de Izquierda",0.155,0.031,0.014,0.014
"P32","Otros",0.107,0.033,0.025,0.016
"P32","En blanco",0.02,0.04,0.027,0.01
"P32","No sabe",0.008,0.044,0.029,0.158
"P33","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.392,0.396,0.321,0.217
"P33","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.444,0.41,0.336,0.285
"P33","Ramiro Marra por la Libertad Avanza",0.037,0.085,0.175,0.267
"P33","Vanina Biasi por el Frente de Izquierda",0.053,0.023,0.016,0
"P33","Otros",0.074,0.034,0.044,0.025
"P33","En blanco",0,0.011,0.058,0.01
"P33","No sabe",0,0.041,0.05,0.196
"P36","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.585,0.409,0.351,0.277
"P36","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.259,0.42,0.537,0.446
"P36","En blanco",0.06,0.141,0.08,0.105
"P36","No sabe",0.096,0.03,0.032,0.172
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.39,0.385,0.455,0.354
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.032,0.158,0.171,0.221
"P37","En blanco",0.473,0.381,0.275,0.256
"P37","No sabe",0.105,0.076,0.099,0.169
"P38","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.513,0.414,0.353,0.279
"P38","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.257,0.456,0.407,0.439
"P38","En blanco",0.143,0.079,0.175,0.115
"P38","No sabe",0.087,0.051,0.065,0.167
"P39","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.381,0.445,0.373,0.434
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.198,0.201,0.24,0.256
"P39","En blanco",0.256,0.287,0.25,0.155
"P39","No sabe",0.165,0.067,0.137,0.155
"P40","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.553,0.456,0.358,0.287
"P40","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.131,0.25,0.317,0.327
"P40","En blanco",0.191,0.204,0.18,0.095
"P40","No sabe",0.125,0.09,0.145,0.291
"P41","Leandro Santoro por Unión por la Patria",0.53,0.455,0.365,0.232
"P41","Jorge Macri por Juntos por el Cambio",0.379,0.377,0.494,0.651
"P41","En blanco",0.06,0.152,0.11,0
"P41","No sabe",0.031,0.016,0.031,0.117
"P42","Leandro Santoro por Unión por la Patria",0.546,0.451,0.361,0.247
"P42","Martin Lousteau por Juntos por el Cambio",0.362,0.425,0.367,0.443
"P42","En blanco",0.072,0.098,0.2,0.054
"P42","No sabe",0.02,0.026,0.072,0.256
"P43","Lo votaría",0.406,0.377,0.313,0.259
"P43","Puede que lo vote",0.199,0.096,0.093,0.059
"P43","Nunca lo votaría",0.358,0.502,0.58,0.423
"P43","No sabe",0.037,0.025,0.014,0.259
"P44","Lo votaría",0.5,0.303,0.233,0.116
"P44","Puede que lo vote",0.062,0.185,0.102,0.128
"P44","Nunca lo votaría",0.377,0.49,0.647,0.393
"P44","No sabe",0.061,0.022,0.018,0.363
"P45","Lo votaría",0.424,0.29,0.438,0.203
"P45","Puede que lo vote",0.045,0.173,0.097,0.154
"P45","Nunca lo votaría",0.461,0.534,0.445,0.329
"P45","No sabe",0.07,0.003,0.02,0.314
"P46","Lo votaría",0.425,0.232,0.302,0.366
"P46","Puede que lo vote",0.05,0.322,0.151,0.122
"P46","Nunca lo votaría",0.454,0.436,0.528,0.234
"P46","No sabe",0.071,0.01,0.019,0.278
"P47","Lo votaría",0.313,0.153,0.189,0.242
"P47","Puede que lo vote",0.09,0.225,0.169,0.126
"P47","Nunca lo votaría",0.56,0.611,0.63,0.329
"P47","No sabe",0.037,0.011,0.012,0.303
"P48","Lo votaría",0.455,0.136,0.045,0.085
"P48","Puede que lo vote",0.134,0.353,0.135,0.107
