"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Unión por la Patria",0.315,0.328,0.303,0.297,0.33,0.335,0.283,0.324,0.276,0.336,0.59,0.185,0.194
"Juntos por el Cambio",0.387,0.334,0.43,0.258,0.352,0.417,0.529,0.308,0.387,0.413,0.184,0.593,0.25
"Liberales",0.125,0.189,0.072,0.221,0.131,0.09,0.065,0.153,0.126,0.115,0.067,0.135,0.199
"Izquierda",0.037,0.039,0.036,0.066,0.045,0.016,0.02,0.062,0.015,0.043,0.032,0.015,0.076
"Otro",0.043,0.038,0.048,0.048,0.047,0.047,0.03,0.037,0.054,0.039,0.037,0.028,0.1
"No sabe",0.093,0.072,0.111,0.11,0.095,0.095,0.073,0.116,0.142,0.054,0.09,0.044,0.181
