"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.365,0.349,0.379,0.461,0.384,0.362,0.282,0.374,0.327,0.386,0.797,0.142,0.223
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.496,0.483,0.507,0.385,0.463,0.512,0.598,0.504,0.508,0.487,0.088,0.768,0.373
"En blanco",0.092,0.124,0.065,0.135,0.114,0.062,0.062,0.056,0.107,0.092,0.067,0.061,0.308
"No sabe",0.047,0.044,0.049,0.019,0.039,0.064,0.058,0.066,0.058,0.035,0.048,0.029,0.096
