"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.442,0.388,0.485,0.284,0.377,0.478,0.599,0.448,0.464,0.427,0.141,0.654,0.447
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.167,0.227,0.117,0.319,0.197,0.117,0.078,0.243,0.175,0.14,0.097,0.172,0.128
"En blanco",0.294,0.305,0.286,0.339,0.332,0.3,0.205,0.193,0.223,0.364,0.616,0.114,0.374
"No sabe",0.097,0.08,0.112,0.058,0.094,0.105,0.118,0.116,0.138,0.069,0.146,0.06,0.051
