"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.542,0.421,0.608,0.155
"P06","Bastante",0.333,0.339,0.269,0.411
"P06","Poco",0.102,0.194,0.104,0.367
"P06","Nada",0.02,0.042,0.011,0.067
"P06","No sabe",0.003,0.004,0.008,0
"P07","Siempre",0.29,0.243,0.3,0.118
"P07","Casi siempre",0.482,0.451,0.446,0.329
"P07","Casi nunca",0.188,0.234,0.212,0.406
"P07","Nunca, pero esta es una excepción",0.04,0.072,0.042,0.147
"P08","Tiene Decidido que va a ir a votar",0.856,0.848,0.874,0.799
"P08","Tiene dudas sobre si va a ir a  votar",0.105,0.107,0.075,0.078
"P08","Tiene Decidido que no va a ir a votar",0.039,0.045,0.051,0.123
"P10","Unión por la Patria",0.14,0.168,0.63,0.08
"P10","Juntos por el Cambio",0.728,0.378,0.147,0.345
"P10","Liberales",0.093,0.361,0.108,0.243
"P10","Izquierda",0.009,0.009,0.048,0.103
"P10","Otro",0.013,0.026,0.021,0.024
"P10","No sabe",0.017,0.058,0.046,0.205
"P11","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.051,0.064,0.489,0.087
"P11","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.025,0.044,0.182,0
"P11","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.683,0.11,0.066,0.082
"P11","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.142,0.298,0.066,0.324
"P11","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.071,0.367,0.101,0.211
"P11","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.002,0.043,0.056,0.017
"P11","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.004,0.011,0.01,0.063
"P11","Otros",0.003,0,0.015,0.06
"P11","En blanco",0.009,0.007,0.009,0.053
"P11","No sabe",0.01,0.056,0.006,0.103
"P14","Totalmente seguro",0.657,0.572,0.678,0.412
"P14","Bastante seguro",0.186,0.128,0.152,0.11
"P14","Algo seguro",0.097,0.144,0.109,0.235
"P14","Para nada seguro",0.06,0.156,0.061,0.243
"P15","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.07,0.041,0.606,0.057
"P15","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.601,0.174,0.09,0.182
"P15","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.159,0.314,0.108,0.33
"P15","Ramiro Marra por la Libertad Avanza",0.1,0.365,0.109,0.21
"P15","Vanina Biasi por el Frente de Izquierda",0.029,0.044,0.036,0.065
"P15","Otros",0.019,0.01,0.029,0
"P15","En blanco",0.008,0,0.01,0.015
"P15","No sabe",0.014,0.052,0.012,0.141
"P18","Totalmente seguro",0.666,0.618,0.698,0.552
"P18","Bastante seguro",0.186,0.174,0.154,0.095
"P18","Algo seguro",0.109,0.111,0.089,0.183
"P18","Para nada seguro",0.039,0.097,0.059,0.17
