"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.363,0.347,0.377,0.345,0.423,0.351,0.297,0.325,0.334,0.391,0.799,0.137,0.272
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.31,0.383,0.25,0.416,0.325,0.3,0.228,0.39,0.31,0.288,0.065,0.438,0.28
"En blanco",0.19,0.161,0.213,0.166,0.176,0.175,0.239,0.149,0.179,0.207,0.083,0.243,0.358
"No sabe",0.137,0.109,0.16,0.073,0.076,0.174,0.236,0.136,0.177,0.114,0.053,0.182,0.09
