"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.442,0.411,0.539,0.235
"P06","Bastante",0.295,0.345,0.268,0.298
"P06","Poco",0.205,0.191,0.158,0.259
"P06","Nada",0.04,0.041,0.027,0.14
"P06","No sabe",0.018,0.012,0.008,0.068
"P07","Siempre",0.259,0.198,0.28,0.189
"P07","Casi siempre",0.356,0.473,0.418,0.364
"P07","Casi nunca",0.273,0.273,0.223,0.287
"P07","Nunca, pero esta es una excepción",0.112,0.056,0.079,0.16
"P08","Tiene Decidido que va a ir a votar",0.913,0.894,0.88,0.801
"P08","Tiene dudas sobre si va a ir a  votar",0.057,0.08,0.066,0.111
"P08","Tiene Decidido que no va a ir a votar",0.03,0.026,0.054,0.088
"P11","Unión por la Patria",0.045,0.132,0.575,0.098
"P11","Juntos por el Cambio",0.16,0.482,0.251,0.288
"P11","Liberales",0.669,0.207,0.039,0.1
"P11","Izquierda",0.013,0.041,0.038,0.01
"P11","Otro",0.073,0.056,0.038,0.089
"P11","No sabe",0.04,0.082,0.059,0.415
"P12","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.026,0.135,0.608,0.117
"P12","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.158,0.562,0.249,0.271
"P12","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.783,0.177,0.034,0.097
"P12","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.015,0.027,0.029,0.026
"P12","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.008,0.033,0.025,0.045
"P12","Otros",0.005,0.015,0.014,0.122
"P12","En blanco",0,0.011,0.018,0.023
"P12","No sabe",0.005,0.04,0.023,0.299
"P15","Totalmente seguro",0.751,0.552,0.728,0.448
"P15","Bastante seguro",0.157,0.208,0.13,0.129
"P15","Algo seguro",0.072,0.141,0.087,0.152
"P15","Para nada seguro",0.02,0.099,0.055,0.271
"P24","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.067,0.107,0.468,0.163
"P24","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.33,0.388,0.213,0.252
"P24","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.466,0.335,0.05,0.034
"P24","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.025,0.034,0.099,0.025
"P24","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.025,0.043,0.033,0.066
"P24","Otros",0.037,0.024,0.03,0.078
"P24","En blanco",0.04,0.008,0.068,0.051
"P24","No sabe",0.01,0.061,0.039,0.331
"P31","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.067,0.214,0.63,0.124
"P31","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.545,0.678,0.248,0.342
"P31","En blanco",0.234,0.037,0.074,0.072
"P31","No sabe",0.154,0.071,0.048,0.462
"P32","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.185,0.575,0.344,0.286
"P32","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.775,0.271,0.055,0.12
"P32","En blanco",0.016,0.063,0.423,0.082
"P32","No sabe",0.024,0.091,0.178,0.512
"P33","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.042,0.205,0.633,0.115
"P33","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.888,0.644,0.081,0.213
"P33","En blanco",0.036,0.082,0.185,0.09
"P33","No sabe",0.034,0.069,0.101,0.582
"P35","Lo votaría",0.062,0.168,0.608,0.113
"P35","Puede que lo vote",0.096,0.177,0.072,0.153
"P35","Nunca lo votaría",0.804,0.625,0.294,0.28
"P35","No sabe",0.038,0.03,0.026,0.454
"P36","Lo votaría",0.326,0.481,0.247,0.265
"P36","Puede que lo vote",0.267,0.344,0.074,0.104
"P36","Nunca lo votaría",0.353,0.139,0.65,0.126
"P36","No sabe",0.054,0.036,0.029,0.505
"P38","Lo votaría",0.106,0.043,0.089,0.015
"P38","Puede que lo vote",0.059,0.193,0.248,0.08
"P38","Nunca lo votaría",0.798,0.712,0.593,0.36
"P38","No sabe",0.037,0.052,0.07,0.545
"P39","Lo votaría",0.082,0.076,0.083,0.078
"P39","Puede que lo vote",0.168,0.266,0.207,0.121
"P39","Nunca lo votaría",0.709,0.604,0.641,0.258
"P39","No sabe",0.041,0.054,0.069,0.543
"P52","Si",0.453,0.45,0.482,0.398
"P52","No",0.547,0.55,0.518,0.602
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.025,0.135,0.605,0.124
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.169,0.549,0.246,0.324
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.776,0.2,0.039,0.067
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.012,0.022,0.031,0.034
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.008,0.031,0.03,0.074
"PRESIDENTE","Otros",0.006,0.016,0.011,0.103
"PRESIDENTE","En blanco",0,0.011,0.02,0.052
"PRESIDENTE","No sabe",0.004,0.036,0.018,0.222
