"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P31","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.386,0.45,0.406,0.321
"P31","En blanco",0.12,0.098,0.126,0.21
"P31","No sabe",0.079,0.097,0.145,0.185
"P32","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.309,0.363,0.275,0.236
"P32","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.312,0.302,0.398,0.414
"P32","En blanco",0.245,0.204,0.197,0.175
"P32","No sabe",0.134,0.131,0.13,0.175
"P33","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.413,0.344,0.307,0.233
"P33","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.407,0.444,0.486,0.516
"P33","En blanco",0.1,0.117,0.097,0.113
"P33","No sabe",0.08,0.095,0.11,0.138
"P35","Lo votaría",0.388,0.338,0.293,0.261
"P35","Puede que lo vote",0.099,0.102,0.114,0.092
"P35","Nunca lo votaría",0.48,0.511,0.543,0.519
"P35","No sabe",0.033,0.049,0.05,0.128
"P36","Lo votaría",0.325,0.339,0.285,0.258
"P36","Puede que lo vote",0.117,0.213,0.209,0.17
"P36","Nunca lo votaría",0.511,0.403,0.428,0.44
"P36","No sabe",0.047,0.045,0.078,0.132
"P37","Lo votaría",0.342,0.297,0.366,0.418
"P37","Puede que lo vote",0.127,0.192,0.178,0.102
"P37","Nunca lo votaría",0.495,0.468,0.401,0.395
"P37","No sabe",0.036,0.043,0.055,0.085
"P38","Lo votaría",0.108,0.061,0.09,0.099
"P38","Puede que lo vote",0.164,0.19,0.168,0.086
"P38","Nunca lo votaría",0.678,0.665,0.656,0.696
"P38","No sabe",0.05,0.084,0.086,0.119
"P39","Lo votaría",0.084,0.074,0.063,0.154
"P39","Puede que lo vote",0.17,0.215,0.217,0.166
"P39","Nunca lo votaría",0.69,0.631,0.632,0.562
"P39","No sabe",0.056,0.08,0.088,0.118
"P52","Si",0.584,0.521,0.298,0.303
"P52","No",0.416,0.479,0.702,0.697
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.355,0.312,0.281,0.214
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.271,0.293,0.211,0.157
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.296,0.29,0.359,0.422
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.015,0.026,0.027,0.027
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.019,0.027,0.024,0.036
"PRESIDENTE","Otros",0.011,0.014,0.03,0.029
"PRESIDENTE","En blanco",0.014,0.011,0.024,0.028
"PRESIDENTE","No sabe",0.019,0.027,0.044,0.087
