"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09_","Liliana Alvarado por Nos Une Río Negro",0.179,0.115,0.177,0.185
"P09_","Hernán Cáceres por Cambia Cinco Saltos",0.268,0.245,0.27,0.256
"P09_","Quique Rossi por Avancemos Cinco Saltos",0.108,0.252,0.204,0.176
"P09_","María Elena Vogel por Juntos Somos Río Negro",0.087,0.187,0.162,0.134
"P09_","Silvina Gastiazoro por Nueva Generación",0.016,0.046,0.055,0.075
"P09_","Miguel Vidal por el Partido Socialista",0,0.075,0.082,0.128
"P09_","Martín Palumbo por Vamos Con Todos",0.199,0.068,0.011,0.018
"P09_","Norberto Soto por la UCR",0.143,0.012,0.039,0.028
"P10_","A Liliana Alvarado por Nos Une Río Negro con el apoyo del kirchnerismo, Martín Doñate y La Cámpora",0.261,0.223,0.18,0.177
"P10_","A Hernán Cáceres por Cambia Cinco Saltos con el apoyo de una parte del PRO",0.336,0.256,0.338,0.335
"P10_","A Quique Rossi  por Avancemos Cinco Saltos",0.088,0.215,0.185,0.185
"P10_","A María Elena Vogel por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.116,0.122,0.166,0.193
"P10_","A Silvina Gastiazoro por Nueva Generación",0,0.026,0.043,0.017
"P10_","A Miguel Vidal por el Partido Socialista con el apoyo de una parte del PRO y de Anibal Tortoriello",0,0.051,0.059,0.054
"P10_","A Martín Palumbo por Vamos Con Todos con el apoyo del Movimiento Evita y de Silvia Horne",0.199,0.076,0.003,0.033
"P10_","A Norberto Soto por la UCR con el apoyo del radicalismo",0,0.031,0.026,0.006
